,YAD,AECI,HST,TAL,DUK,FPC,CPLE,CPLW,EEI,FPL,GRID,ISNE,JEA,LGEE,MISO,NSB,NYISO,NWMT,OVEC,PJM,AEC,PNM,SEC,SC,SEPA,SOCO,SWPP,SPA,TEC,TVA,WACM,WAUW,NB,ERCOT
2166,23.0,,,0.0,1703.0,35.0,64.0,73.0,,,,1207.0,,29.0,1601.0,,3593.0,419.0,0.0,5261.0,1.0,13.0,,7.0,560.0,1869.0,988.0,959.0,,3707.0,651.0,75.0,0.0,0.0
2167,173.0,,,0.0,2680.0,34.0,62.0,73.0,,,,1699.0,,29.0,2553.0,,3876.0,422.0,0.0,5219.0,69.0,13.0,,7.0,981.0,2509.0,988.0,1151.0,,3847.0,754.0,79.0,0.0,0.0
2168,181.0,,,0.0,1914.0,34.0,63.0,72.0,,,,1326.0,,28.0,2491.0,,3756.0,427.0,0.0,4463.0,113.0,13.0,,6.0,945.0,2387.0,988.0,1160.0,,3639.0,799.0,80.0,0.0,0.0
2169,181.0,,,0.0,727.0,34.0,63.0,72.0,,,,1111.0,,29.0,2179.0,,3583.0,430.0,0.0,3707.0,59.0,13.0,,6.0,559.0,2310.0,988.0,1258.0,,3348.0,913.0,79.0,0.0,0.0
2170,181.0,,,0.0,446.0,33.0,63.0,72.0,,,,1100.0,,28.0,2079.0,,3569.0,428.0,0.0,2616.0,42.0,13.0,,86.0,262.0,1484.0,988.0,1172.0,,3083.0,797.0,73.0,0.0,0.0
2171,181.0,,,0.0,66.0,34.0,12.0,73.0,,,,1033.0,,29.0,2048.0,,3651.0,425.0,0.0,1588.0,2.0,13.0,,155.0,55.0,967.0,988.0,847.0,,2536.0,755.0,77.0,0.0,0.0
2172,181.0,,,0.0,0.0,34.0,0.0,72.0,,,,1034.0,,29.0,1695.0,,3521.0,421.0,0.0,1584.0,2.0,13.0,,151.0,0.0,761.0,988.0,701.0,,2233.0,757.0,74.0,0.0,0.0
2173,182.0,,,0.0,0.0,33.0,0.0,72.0,,,,1076.0,,24.0,1111.0,,3474.0,409.0,0.0,1416.0,2.0,13.0,,153.0,0.0,789.0,988.0,659.0,,1940.0,703.0,72.0,0.0,0.0
2174,181.0,,,0.0,0.0,34.0,0.0,73.0,,,,1092.0,,24.0,941.0,,3386.0,409.0,0.0,1378.0,2.0,13.0,,152.0,0.0,712.0,988.0,695.0,,1356.0,735.0,71.0,0.0,0.0
2175,181.0,,,0.0,0.0,34.0,0.0,73.0,,,,1094.0,,24.0,938.0,,3338.0,409.0,0.0,1736.0,2.0,13.0,,88.0,0.0,618.0,988.0,727.0,,1110.0,743.0,78.0,0.0,0.0
2176,182.0,,,0.0,0.0,34.0,0.0,72.0,,,,1033.0,,24.0,949.0,,3281.0,404.0,0.0,1922.0,2.0,13.0,,79.0,0.0,621.0,988.0,732.0,,1022.0,748.0,73.0,0.0,0.0
2177,181.0,,,0.0,0.0,36.0,63.0,72.0,,,,1039.0,,25.0,951.0,,3452.0,404.0,0.0,1964.0,2.0,13.0,,24.0,0.0,871.0,988.0,782.0,,1131.0,748.0,79.0,0.0,0.0
2178,181.0,,,0.0,331.0,35.0,63.0,72.0,,,,1145.0,,25.0,965.0,,3696.0,415.0,0.0,3979.0,2.0,13.0,,15.0,105.0,1016.0,988.0,840.0,,1206.0,734.0,73.0,0.0,0.0
2179,181.0,,,0.0,1141.0,34.0,63.0,74.0,,,,1756.0,,25.0,1111.0,,3928.0,425.0,0.0,5589.0,2.0,13.0,,81.0,534.0,1411.0,988.0,882.0,,1569.0,820.0,74.0,0.0,0.0
2180,181.0,,,0.0,2012.0,34.0,63.0,72.0,,,,1964.0,,26.0,2416.0,,3863.0,431.0,0.0,3493.0,2.0,13.0,,77.0,922.0,1616.0,988.0,882.0,,2066.0,845.0,80.0,0.0,0.0
2181,180.0,,,0.0,1795.0,33.0,62.0,72.0,,,,1424.0,,26.0,2018.0,,3737.0,429.0,0.0,1414.0,2.0,13.0,,79.0,701.0,1605.0,988.0,877.0,,2030.0,979.0,63.0,0.0,0.0
2182,180.0,,,0.0,1294.0,34.0,4.0,72.0,,,,1065.0,,26.0,1091.0,,3536.0,429.0,0.0,1396.0,1.0,13.0,,81.0,304.0,1199.0,988.0,855.0,,1727.0,1062.0,63.0,0.0,0.0
2183,30.0,,,0.0,472.0,34.0,0.0,73.0,,,,1005.0,,27.0,965.0,,3085.0,426.0,0.0,1405.0,2.0,13.0,,105.0,0.0,770.0,988.0,765.0,,1191.0,977.0,58.0,0.0,0.0
2184,121.0,,,0.0,52.0,34.0,0.0,23.0,,,,1039.0,,26.0,965.0,,2860.0,424.0,0.0,1043.0,2.0,13.0,,129.0,0.0,640.0,988.0,766.0,,586.0,909.0,56.0,0.0,0.0
2185,123.0,,,0.0,0.0,34.0,0.0,9.0,,,,1041.0,,27.0,964.0,,2691.0,425.0,0.0,944.0,2.0,13.0,,78.0,0.0,652.0,629.0,797.0,,272.0,784.0,71.0,0.0,0.0
2186,124.0,,,0.0,0.0,34.0,0.0,10.0,,,,1038.0,,27.0,961.0,,2637.0,421.0,0.0,979.0,2.0,13.0,,49.0,0.0,600.0,652.0,828.0,,175.0,702.0,77.0,0.0,0.0
2187,123.0,,,0.0,0.0,34.0,0.0,11.0,,,,1023.0,,27.0,946.0,,2701.0,424.0,0.0,896.0,2.0,13.0,,5.0,0.0,592.0,661.0,823.0,,185.0,613.0,79.0,0.0,0.0
2188,123.0,,,0.0,0.0,34.0,0.0,12.0,,,,980.0,,27.0,946.0,,2715.0,422.0,0.0,1507.0,2.0,13.0,,4.0,0.0,598.0,665.0,821.0,,299.0,603.0,79.0,0.0,0.0
2189,122.0,,,0.0,399.0,33.0,1.0,69.0,,,,1095.0,,28.0,946.0,,2804.0,424.0,0.0,3412.0,2.0,13.0,,4.0,179.0,823.0,861.0,825.0,,650.0,618.0,81.0,0.0,0.0
2190,178.0,,,0.0,1803.0,34.0,52.0,72.0,,,,1822.0,,27.0,1500.0,,3544.0,419.0,0.0,5766.0,2.0,13.0,,5.0,670.0,1222.0,1219.0,838.0,,1668.0,668.0,85.0,0.0,0.0
2191,181.0,,,0.0,2473.0,34.0,61.0,72.0,,,,1963.0,,27.0,2415.0,,3904.0,424.0,0.0,5340.0,2.0,13.0,,5.0,969.0,1908.0,1445.0,969.0,,2194.0,725.0,83.0,0.0,0.0
2192,181.0,,,0.0,2345.0,34.0,64.0,73.0,,,,1730.0,,28.0,2407.0,,3692.0,426.0,0.0,4199.0,2.0,13.0,,4.0,1020.0,2003.0,1114.0,977.0,,2315.0,831.0,84.0,0.0,0.0
2193,180.0,,,0.0,2399.0,34.0,62.0,73.0,,,,1379.0,,28.0,1962.0,,3587.0,425.0,0.0,2601.0,2.0,13.0,,5.0,366.0,1820.0,1095.0,974.0,,2283.0,838.0,82.0,0.0,0.0
2194,149.0,,,0.0,2325.0,34.0,63.0,72.0,,,,1067.0,,27.0,1776.0,,3367.0,430.0,0.0,1806.0,2.0,13.0,,75.0,174.0,1206.0,1454.0,948.0,,2037.0,841.0,78.0,0.0,0.0
2195,147.0,,,0.0,1962.0,33.0,63.0,52.0,,,,1064.0,,28.0,1559.0,,3384.0,424.0,0.0,1496.0,2.0,13.0,,148.0,138.0,924.0,1545.0,946.0,,1823.0,778.0,83.0,0.0,0.0
2196,122.0,,,0.0,1303.0,34.0,56.0,26.0,,,,1057.0,,27.0,1107.0,,3486.0,430.0,0.0,1448.0,2.0,13.0,,151.0,138.0,818.0,1475.0,909.0,,1567.0,736.0,80.0,0.0,0.0
2197,124.0,,,0.0,549.0,34.0,34.0,10.0,,,,1080.0,,28.0,1026.0,,3507.0,427.0,0.0,1759.0,2.0,16.0,,151.0,138.0,720.0,1394.0,952.0,,1430.0,779.0,80.0,0.0,0.0
2198,123.0,,,0.0,267.0,34.0,4.0,10.0,,,,1081.0,,29.0,995.0,,3488.0,424.0,0.0,1744.0,2.0,14.0,,140.0,85.0,687.0,1390.0,951.0,,1266.0,865.0,61.0,0.0,0.0
2199,123.0,,,0.0,256.0,34.0,0.0,10.0,,,,1119.0,,32.0,990.0,,3460.0,423.0,0.0,1935.0,3.0,14.0,,61.0,40.0,715.0,1352.0,925.0,,1069.0,809.0,53.0,0.0,0.0
2200,124.0,,,0.0,208.0,34.0,13.0,23.0,,,,1135.0,,34.0,988.0,,3596.0,427.0,0.0,1996.0,3.0,14.0,,55.0,33.0,762.0,1386.0,866.0,,1025.0,788.0,52.0,0.0,0.0
2201,124.0,,,0.0,263.0,36.0,11.0,72.0,,,,1395.0,,33.0,1019.0,,3628.0,427.0,0.0,1777.0,3.0,14.0,,73.0,30.0,753.0,1396.0,867.0,,1118.0,764.0,70.0,0.0,0.0
2202,123.0,,,0.0,273.0,34.0,64.0,72.0,,,,1645.0,,34.0,1047.0,,3677.0,424.0,0.0,2838.0,3.0,14.0,,77.0,360.0,1014.0,1396.0,859.0,,1337.0,760.0,80.0,0.0,0.0
2203,123.0,,,0.0,715.0,34.0,65.0,72.0,,,,1755.0,,34.0,1036.0,,3807.0,428.0,0.0,3192.0,3.0,14.0,,75.0,550.0,1377.0,1287.0,806.0,,1927.0,935.0,84.0,0.0,0.0
2204,124.0,,,0.0,1462.0,34.0,63.0,74.0,,,,1917.0,,35.0,1475.0,,3909.0,429.0,0.0,2404.0,3.0,14.0,,77.0,732.0,1541.0,1359.0,803.0,,2160.0,960.0,80.0,0.0,0.0
2205,123.0,,,0.0,778.0,34.0,65.0,72.0,,,,1252.0,,34.0,1117.0,,3739.0,429.0,0.0,1353.0,2.0,14.0,,77.0,452.0,1592.0,1266.0,803.0,,2056.0,1013.0,76.0,0.0,0.0
2206,125.0,,,0.0,669.0,34.0,24.0,72.0,,,,1171.0,,35.0,1028.0,,3559.0,429.0,0.0,1151.0,3.0,14.0,,91.0,191.0,1345.0,1029.0,805.0,,1496.0,1053.0,78.0,0.0,0.0
2207,123.0,,,0.0,420.0,35.0,0.0,33.0,,,,1101.0,,33.0,961.0,,3135.0,426.0,0.0,946.0,2.0,14.0,,161.0,0.0,1036.0,1024.0,806.0,,1206.0,965.0,81.0,0.0,0.0
2208,123.0,,,0.0,0.0,34.0,0.0,4.0,,,,1020.0,,33.0,955.0,,2775.0,422.0,0.0,1088.0,2.0,14.0,,161.0,0.0,897.0,1024.0,811.0,,1059.0,877.0,81.0,0.0,0.0
2209,124.0,,,0.0,0.0,34.0,0.0,4.0,,,,1005.0,,33.0,975.0,,2718.0,423.0,0.0,1097.0,2.0,14.0,,132.0,0.0,839.0,661.0,967.0,,949.0,698.0,81.0,0.0,0.0
2210,123.0,,,0.0,0.0,34.0,0.0,5.0,,,,1044.0,,32.0,970.0,,2670.0,438.0,0.0,1296.0,2.0,14.0,,88.0,0.0,603.0,625.0,969.0,,1160.0,637.0,79.0,0.0,0.0
2211,123.0,,,0.0,0.0,34.0,0.0,5.0,,,,1041.0,,31.0,976.0,,2650.0,428.0,0.0,1397.0,2.0,13.0,,73.0,0.0,586.0,650.0,967.0,,1118.0,610.0,80.0,0.0,0.0
2212,123.0,,,0.0,0.0,34.0,15.0,13.0,,,,1041.0,,30.0,1039.0,,2861.0,420.0,0.0,1447.0,2.0,14.0,,8.0,0.0,553.0,670.0,964.0,,1243.0,626.0,82.0,0.0,0.0
2213,124.0,,,0.0,716.0,34.0,66.0,73.0,,,,1053.0,,31.0,1006.0,,3088.0,419.0,0.0,4998.0,2.0,14.0,,7.0,25.0,739.0,673.0,961.0,,1618.0,625.0,79.0,0.0,0.0
2214,181.0,,,0.0,2130.0,34.0,67.0,72.0,,,,1334.0,,29.0,1787.0,,3639.0,420.0,0.0,6014.0,2.0,14.0,,7.0,488.0,1450.0,1201.0,969.0,,2526.0,686.0,79.0,0.0,0.0
2215,181.0,,,0.0,2562.0,35.0,65.0,73.0,,,,1876.0,,30.0,2389.0,,3684.0,421.0,0.0,5066.0,2.0,14.0,,6.0,845.0,1895.0,1622.0,1117.0,,2993.0,727.0,79.0,0.0,0.0
2216,180.0,,,0.0,2289.0,34.0,67.0,72.0,,,,1670.0,,28.0,2340.0,,3715.0,426.0,0.0,2789.0,2.0,14.0,,81.0,787.0,1847.0,1673.0,1046.0,,2963.0,800.0,82.0,0.0,0.0
2217,150.0,,,0.0,827.0,34.0,66.0,72.0,,,,1388.0,,29.0,2322.0,,3683.0,426.0,0.0,1910.0,2.0,14.0,,143.0,454.0,1539.0,1629.0,993.0,,2450.0,793.0,78.0,0.0,0.0
2218,149.0,,,0.0,370.0,34.0,58.0,72.0,,,,1094.0,,28.0,1600.0,,3403.0,425.0,0.0,1944.0,2.0,14.0,,205.0,237.0,1153.0,1628.0,920.0,,1707.0,866.0,77.0,0.0,0.0
2219,123.0,,,0.0,186.0,34.0,0.0,73.0,,,,1042.0,,28.0,1653.0,,3385.0,424.0,0.0,1853.0,2.0,14.0,,205.0,237.0,997.0,1592.0,696.0,,1254.0,806.0,76.0,0.0,0.0
2220,123.0,,,0.0,0.0,34.0,0.0,26.0,,,,1030.0,,27.0,1158.0,,3385.0,418.0,0.0,1714.0,2.0,14.0,,200.0,237.0,844.0,1536.0,686.0,,1106.0,759.0,78.0,0.0,0.0
2221,123.0,,,0.0,0.0,34.0,0.0,10.0,,,,995.0,,29.0,1211.0,,3490.0,426.0,0.0,1797.0,2.0,14.0,,186.0,347.0,836.0,1372.0,652.0,,1048.0,761.0,76.0,0.0,0.0
2222,123.0,,,0.0,0.0,34.0,0.0,10.0,,,,973.0,,28.0,1100.0,,3592.0,427.0,0.0,1725.0,2.0,14.0,,76.0,559.0,736.0,1268.0,697.0,,1031.0,776.0,72.0,0.0,0.0
2223,121.0,,,0.0,0.0,34.0,0.0,10.0,,,,956.0,,28.0,1058.0,,3628.0,427.0,0.0,1774.0,2.0,14.0,,51.0,559.0,706.0,1238.0,682.0,,1103.0,767.0,77.0,0.0,0.0
2224,123.0,,,0.0,0.0,36.0,2.0,13.0,,,,970.0,,28.0,1027.0,,3688.0,431.0,0.0,1591.0,2.0,14.0,,3.0,887.0,809.0,1159.0,629.0,,1165.0,735.0,73.0,0.0,0.0
2225,122.0,,,0.0,0.0,38.0,63.0,72.0,,,,1022.0,,27.0,1030.0,,3818.0,428.0,0.0,1663.0,2.0,14.0,,5.0,887.0,778.0,1186.0,739.0,,1303.0,736.0,74.0,0.0,0.0
2226,122.0,,,0.0,383.0,38.0,60.0,73.0,,,,1366.0,,26.0,1060.0,,3770.0,427.0,0.0,2660.0,2.0,14.0,,3.0,1084.0,815.0,1263.0,820.0,,1746.0,765.0,84.0,0.0,0.0
2227,124.0,,,0.0,1043.0,37.0,62.0,72.0,,,,1529.0,,26.0,1064.0,,3668.0,429.0,0.0,3429.0,2.0,14.0,,4.0,1084.0,891.0,1220.0,868.0,,2201.0,890.0,76.0,0.0,0.0
2228,123.0,,,0.0,2119.0,38.0,62.0,73.0,,,,1483.0,,26.0,1701.0,,3886.0,430.0,0.0,2231.0,2.0,14.0,,24.0,1084.0,1230.0,1324.0,976.0,,2642.0,939.0,79.0,0.0,0.0
2229,123.0,,,0.0,1662.0,37.0,60.0,73.0,,,,1108.0,,23.0,1416.0,,3795.0,429.0,0.0,1225.0,2.0,14.0,,147.0,1009.0,1279.0,1564.0,977.0,,2593.0,945.0,78.0,0.0,0.0
2230,122.0,,,0.0,624.0,37.0,31.0,70.0,,,,953.0,,24.0,1053.0,,3518.0,429.0,0.0,1312.0,2.0,14.0,,146.0,984.0,1230.0,1381.0,970.0,,1948.0,947.0,69.0,0.0,0.0
2231,122.0,,,0.0,195.0,37.0,0.0,16.0,,,,931.0,,24.0,1096.0,,2912.0,423.0,0.0,1115.0,2.0,14.0,,151.0,559.0,928.0,1146.0,967.0,,1317.0,901.0,70.0,0.0,0.0
2232,103.0,,,0.0,0.0,37.0,0.0,9.0,,,,956.0,,24.0,1083.0,,2670.0,423.0,0.0,1192.0,2.0,14.0,,152.0,559.0,793.0,694.0,970.0,,906.0,820.0,71.0,0.0,0.0
2233,103.0,,,0.0,0.0,37.0,0.0,9.0,,,,952.0,,24.0,1076.0,,2771.0,422.0,0.0,983.0,2.0,14.0,,129.0,0.0,731.0,673.0,967.0,,168.0,716.0,75.0,0.0,0.0
2234,102.0,,,0.0,0.0,37.0,0.0,10.0,,,,953.0,,23.0,1101.0,,2676.0,421.0,0.0,1059.0,2.0,14.0,,42.0,0.0,497.0,673.0,968.0,,0.0,693.0,69.0,0.0,0.0
2235,103.0,,,0.0,0.0,37.0,0.0,11.0,,,,951.0,,24.0,1104.0,,2721.0,424.0,0.0,1228.0,1.0,14.0,,3.0,0.0,337.0,672.0,991.0,,0.0,626.0,70.0,0.0,0.0
2236,102.0,,,0.0,0.0,37.0,0.0,10.0,,,,958.0,,24.0,1105.0,,2629.0,426.0,0.0,1455.0,1.0,14.0,,4.0,0.0,243.0,684.0,920.0,,269.0,631.0,70.0,0.0,0.0
2237,106.0,,,0.0,304.0,37.0,0.0,69.0,,,,1042.0,,23.0,1102.0,,2796.0,422.0,0.0,4261.0,1.0,14.0,,5.0,467.0,389.0,732.0,916.0,,677.0,645.0,71.0,0.0,0.0
2238,179.0,,,0.0,1923.0,37.0,77.0,72.0,,,,1411.0,,23.0,1150.0,,3522.0,421.0,0.0,4724.0,1.0,14.0,,4.0,993.0,664.0,1104.0,892.0,,1732.0,673.0,72.0,0.0,0.0
2239,181.0,,,0.0,2401.0,37.0,79.0,73.0,,,,1512.0,,24.0,2084.0,,3833.0,423.0,0.0,3327.0,1.0,14.0,,2.0,993.0,1426.0,1269.0,844.0,,2309.0,855.0,77.0,0.0,0.0
2240,180.0,,,0.0,1285.0,35.0,78.0,72.0,,,,1241.0,,23.0,2035.0,,3802.0,433.0,0.0,2585.0,1.0,14.0,,24.0,993.0,1535.0,1371.0,855.0,,2279.0,848.0,74.0,0.0,0.0
2241,181.0,,,0.0,547.0,25.0,14.0,73.0,,,,1154.0,,22.0,1656.0,,3865.0,426.0,0.0,1963.0,1.0,14.0,,134.0,817.0,1527.0,1355.0,848.0,,2098.0,869.0,70.0,0.0,0.0
2242,109.0,,,0.0,0.0,26.0,0.0,72.0,,,,1078.0,,23.0,1636.0,,3744.0,461.0,0.0,1723.0,1.0,14.0,,150.0,414.0,1150.0,1428.0,848.0,,1881.0,857.0,70.0,0.0,0.0
2243,103.0,,,0.0,0.0,28.0,0.0,72.0,,,,1027.0,,22.0,1209.0,,3735.0,429.0,0.0,1695.0,1.0,14.0,,149.0,414.0,1079.0,1448.0,905.0,,1770.0,748.0,69.0,0.0,0.0
2244,103.0,,,0.0,0.0,31.0,0.0,67.0,,,,1038.0,,22.0,1151.0,,3635.0,423.0,0.0,1498.0,1.0,14.0,,149.0,414.0,991.0,1505.0,774.0,,1299.0,731.0,68.0,0.0,0.0
2245,102.0,,,0.0,0.0,36.0,0.0,18.0,,,,1066.0,,23.0,1152.0,,3709.0,428.0,0.0,1535.0,1.0,14.0,,150.0,414.0,920.0,1526.0,717.0,,1254.0,679.0,66.0,0.0,0.0
2246,102.0,,,0.0,0.0,37.0,0.0,11.0,,,,1039.0,,26.0,1148.0,,3746.0,429.0,0.0,1477.0,1.0,14.0,,117.0,414.0,858.0,1625.0,894.0,,1172.0,699.0,66.0,0.0,0.0
2247,103.0,,,0.0,0.0,36.0,0.0,11.0,,,,1078.0,,26.0,1140.0,,3755.0,426.0,0.0,1590.0,1.0,14.0,,67.0,414.0,910.0,1517.0,979.0,,1156.0,709.0,77.0,0.0,0.0
2248,102.0,,,0.0,0.0,37.0,0.0,15.0,,,,1084.0,,27.0,1115.0,,3750.0,431.0,0.0,1706.0,1.0,14.0,,4.0,414.0,890.0,1476.0,1020.0,,1317.0,710.0,82.0,0.0,0.0
2249,102.0,,,0.0,248.0,36.0,0.0,72.0,,,,1048.0,,26.0,1118.0,,3763.0,424.0,0.0,1899.0,1.0,14.0,,5.0,414.0,1196.0,1441.0,1017.0,,1484.0,668.0,83.0,0.0,0.0
2250,103.0,,,0.0,773.0,36.0,0.0,73.0,,,,1289.0,,26.0,1093.0,,3563.0,448.0,0.0,3121.0,1.0,14.0,,3.0,764.0,1404.0,1460.0,1022.0,,1572.0,722.0,80.0,0.0,0.0
2251,103.0,,,0.0,1320.0,36.0,3.0,72.0,,,,1609.0,,27.0,1085.0,,3621.0,443.0,0.0,4056.0,1.0,14.0,,4.0,764.0,1475.0,1654.0,1159.0,,1790.0,811.0,75.0,0.0,0.0
2252,102.0,,,0.0,1991.0,37.0,82.0,73.0,,,,1697.0,,27.0,1919.0,,3748.0,448.0,0.0,1786.0,1.0,14.0,,4.0,843.0,1530.0,1666.0,1204.0,,1877.0,816.0,74.0,0.0,0.0
2253,102.0,,,0.0,1440.0,36.0,6.0,72.0,,,,1289.0,,29.0,2042.0,,3427.0,448.0,0.0,1598.0,1.0,14.0,,2.0,764.0,1353.0,1675.0,1212.0,,2095.0,884.0,63.0,0.0,0.0
2254,102.0,,,0.0,466.0,36.0,0.0,71.0,,,,1149.0,,28.0,1265.0,,3352.0,446.0,0.0,1439.0,2.0,14.0,,43.0,554.0,875.0,1490.0,1181.0,,1658.0,989.0,77.0,0.0,0.0
2255,102.0,,,0.0,0.0,36.0,0.0,14.0,,,,997.0,,27.0,1021.0,,2943.0,438.0,0.0,1234.0,2.0,14.0,,135.0,359.0,556.0,1111.0,999.0,,1143.0,1007.0,80.0,0.0,0.0
2256,109.0,,,0.0,0.0,37.0,0.0,4.0,,,,976.0,,28.0,1003.0,,2947.0,443.0,0.0,1022.0,2.0,14.0,,126.0,177.0,549.0,688.0,975.0,,436.0,896.0,74.0,0.0,0.0
2257,102.0,,,0.0,0.0,36.0,0.0,4.0,,,,981.0,,27.0,976.0,,2917.0,442.0,0.0,965.0,2.0,14.0,,124.0,162.0,529.0,633.0,915.0,,82.0,686.0,84.0,0.0,0.0
2258,102.0,,,0.0,0.0,36.0,0.0,5.0,,,,986.0,,27.0,971.0,,2849.0,442.0,0.0,1003.0,2.0,14.0,,84.0,162.0,446.0,639.0,908.0,,36.0,687.0,83.0,0.0,0.0
2259,103.0,,,0.0,0.0,37.0,0.0,5.0,,,,953.0,,26.0,970.0,,2893.0,441.0,0.0,1167.0,2.0,14.0,,66.0,162.0,418.0,642.0,912.0,,18.0,646.0,63.0,0.0,0.0
2260,104.0,,,0.0,0.0,36.0,0.0,6.0,,,,981.0,,26.0,970.0,,2699.0,446.0,0.0,1616.0,2.0,14.0,,3.0,162.0,309.0,642.0,905.0,,119.0,662.0,79.0,0.0,0.0
2261,178.0,,,0.0,0.0,36.0,0.0,68.0,,,,1109.0,,28.0,1002.0,,2781.0,445.0,0.0,2664.0,2.0,14.0,,4.0,400.0,292.0,641.0,910.0,,780.0,660.0,79.0,0.0,0.0
2262,181.0,,,0.0,45.0,36.0,76.0,72.0,,,,1810.0,,28.0,1209.0,,3568.0,446.0,0.0,3831.0,2.0,14.0,,4.0,880.0,444.0,1001.0,916.0,,1374.0,677.0,85.0,0.0,0.0
2263,181.0,,,0.0,805.0,36.0,78.0,73.0,,,,1817.0,,27.0,2235.0,,3780.0,449.0,0.0,3883.0,2.0,14.0,,4.0,880.0,1213.0,1437.0,1091.0,,1763.0,845.0,80.0,0.0,0.0
2264,181.0,,,0.0,938.0,37.0,78.0,73.0,,,,1492.0,,27.0,1842.0,,3623.0,452.0,0.0,4320.0,2.0,14.0,,2.0,880.0,1512.0,1478.0,1197.0,,2242.0,918.0,82.0,0.0,0.0
2265,180.0,,,0.0,1062.0,36.0,45.0,72.0,,,,1039.0,,28.0,1655.0,,3522.0,449.0,0.0,5005.0,2.0,14.0,,38.0,624.0,1984.0,1671.0,1196.0,,2447.0,923.0,69.0,0.0,0.0
2266,108.0,,,0.0,1032.0,36.0,0.0,72.0,,,,1009.0,,27.0,1656.0,,3627.0,448.0,0.0,4129.0,2.0,14.0,,52.0,400.0,1595.0,1657.0,1198.0,,2496.0,844.0,67.0,0.0,0.0
2267,104.0,,,0.0,885.0,32.0,0.0,72.0,,,,1062.0,,27.0,1623.0,,3567.0,451.0,0.0,3216.0,2.0,14.0,,95.0,400.0,1079.0,1630.0,1191.0,,2276.0,793.0,74.0,0.0,0.0
2268,103.0,,,0.0,576.0,30.0,0.0,66.0,,,,1086.0,,27.0,1560.0,,3641.0,453.0,0.0,2805.0,3.0,14.0,,122.0,400.0,1068.0,1488.0,1184.0,,2174.0,811.0,81.0,0.0,0.0
2269,103.0,,,0.0,568.0,30.0,0.0,12.0,,,,1074.0,,25.0,1582.0,,3627.0,448.0,0.0,2415.0,3.0,14.0,,124.0,400.0,1087.0,1481.0,1124.0,,1937.0,761.0,74.0,0.0,0.0
2270,170.0,,,0.0,452.0,31.0,0.0,11.0,,,,1040.0,,27.0,1551.0,,3667.0,455.0,0.0,1669.0,3.0,14.0,,107.0,400.0,991.0,1486.0,1053.0,,1730.0,758.0,78.0,0.0,0.0
2271,182.0,,,0.0,327.0,30.0,0.0,10.0,,,,981.0,,26.0,1549.0,,3681.0,450.0,0.0,1808.0,2.0,14.0,,50.0,400.0,971.0,1434.0,965.0,,1470.0,774.0,78.0,0.0,0.0
2272,181.0,,,0.0,333.0,34.0,0.0,52.0,,,,1079.0,,27.0,1365.0,,3940.0,453.0,0.0,1844.0,3.0,14.0,,53.0,400.0,880.0,1367.0,927.0,,1365.0,786.0,70.0,0.0,0.0
2273,182.0,,,0.0,333.0,36.0,41.0,73.0,,,,1262.0,,28.0,1320.0,,4039.0,460.0,0.0,2022.0,3.0,14.0,,54.0,399.0,908.0,1364.0,920.0,,1339.0,790.0,76.0,0.0,0.0
2274,181.0,,,0.0,504.0,34.0,81.0,72.0,,,,1288.0,,31.0,1147.0,,3853.0,453.0,0.0,2648.0,3.0,14.0,,55.0,879.0,1146.0,1364.0,921.0,,1480.0,768.0,75.0,0.0,0.0
2275,181.0,,,0.0,875.0,33.0,80.0,72.0,,,,1294.0,,30.0,1185.0,,3934.0,458.0,0.0,2674.0,3.0,14.0,,65.0,879.0,1143.0,1364.0,922.0,,1589.0,820.0,70.0,0.0,0.0
2276,182.0,,,0.0,1270.0,34.0,81.0,72.0,,,,1541.0,,31.0,1923.0,,3985.0,459.0,0.0,1750.0,3.0,14.0,,77.0,879.0,1585.0,1364.0,887.0,,1679.0,934.0,78.0,0.0,0.0
2277,186.0,,,0.0,771.0,33.0,79.0,73.0,,,,1352.0,,32.0,1371.0,,3621.0,460.0,0.0,1210.0,2.0,14.0,,77.0,879.0,1458.0,1364.0,879.0,,1576.0,919.0,64.0,0.0,0.0
2278,181.0,,,0.0,260.0,33.0,81.0,73.0,,,,1067.0,,30.0,1176.0,,3340.0,456.0,0.0,1104.0,2.0,14.0,,117.0,879.0,1225.0,1364.0,896.0,,1265.0,942.0,53.0,0.0,0.0
2279,182.0,,,0.0,0.0,33.0,80.0,72.0,,,,1164.0,,31.0,1174.0,,3194.0,453.0,0.0,1296.0,2.0,14.0,,150.0,344.0,679.0,1364.0,893.0,,978.0,874.0,59.0,0.0,0.0
2280,179.0,,,0.0,0.0,33.0,17.0,71.0,,,,1170.0,,30.0,1175.0,,3213.0,454.0,0.0,866.0,2.0,14.0,,149.0,162.0,543.0,1364.0,897.0,,965.0,823.0,75.0,0.0,0.0
2281,179.0,,,0.0,0.0,33.0,0.0,71.0,,,,1223.0,,32.0,1172.0,,2925.0,457.0,0.0,894.0,2.0,14.0,,149.0,163.0,586.0,1364.0,918.0,,446.0,707.0,80.0,0.0,0.0
2282,179.0,,,0.0,0.0,33.0,0.0,72.0,,,,934.0,,32.0,1133.0,,3112.0,452.0,0.0,882.0,2.0,14.0,,36.0,163.0,570.0,1364.0,916.0,,146.0,686.0,67.0,0.0,0.0
