Name,Bus,Fuel,Max_Cap,Min_Cap,Heat_Rate
GORDONSVILLE,19493,NG (Natural Gas),509.09999999999997,156.60999999999999,5.3669857006
WOODFORD,19493,NG (Natural Gas),892.5,267.08,6.3651325018
ELKTON_43,19250,DFO (Distillate Fuel Oil),0.9,0.2,0.024
HARRISONBURG_44,19250,DFO (Distillate Fuel Oil),40.489999999999995,8.97,0.07
GORDONSVILLE_45,19250,NG (Natural Gas),300.4,61.79,5.099215383
CULPEPER,19250,DFO (Distillate Fuel Oil),6.9,2.07,0.025625000000000002
MANASSAS,19250,DFO (Distillate Fuel Oil),59.24000000000001,17.209999999999997,0.040293103448275865
REMINGTON_46,19250,NG (Natural Gas),513.3,150.1,6.218798554333333
GAINESVILLE,19250,DFO (Distillate Fuel Oil),1.8,0.59,0.0535
HIGHPOINT,20151,DFO (Distillate Fuel Oil),16.400000000000002,3.64,0.0054
LEXINGTON,20151,DFO (Distillate Fuel Oil),8.4,2.5300000000000002,0.012166666666666668
FRONTROYAL,18497,NG (Natural Gas),1472.2,593.71,8.645686951
ASHLAND,18700,NG (Natural Gas),938.9800000000001,284.83,5.740228494142857
AMELIACOURTHOUSE,18700,DFO (Distillate Fuel Oil),4.0,1.2,0.11599999999999999
CHESTER_47,18700,NG (Natural Gas),446.6,139.01,5.496303735500001
ROCKVILLE,18700,DFO (Distillate Fuel Oil),10.8,4.13,0.056666666666666664
WARSAW,18700,DFO (Distillate Fuel Oil),82.8,18.87,0.555625
GLENALLEN,18700,NG (Natural Gas),330.0,85.25999999999999,5.436994582333333
SURRY,18700,NG (Natural Gas),368.4,76.78,5.182133499999999
RICHMOND,18700,BIT (Bituminous Coal),229.6,65.33,6.47309261025
HOPEWELL,19422,BIT (Bituminous Coal),417.8,106.28999999999999,6.674121599199999
CHESTER_48,19422,BIT (Bituminous Coal),1365.92,504.67999999999995,0.0
CHESAPEAKE,19360,DFO (Distillate Fuel Oil),1105.68,282.65,5.597182526909091
DUMFRIES_49,19447,NG (Natural Gas),965.8900000000001,246.59,6.414295435
COURTLAND,19366,DFO (Distillate Fuel Oil),4.0,1.67,0.13
FRANKLIN,19366,DFO (Distillate Fuel Oil),52.8,18.380000000000003,0.9794424106000001
PETERSBURG,19366,DFO (Distillate Fuel Oil),10.2,3.8400000000000003,0.0
WELDON,19366,BIT (Bituminous Coal),240.10000000000002,75.67,10.126756011000001
SURRY_50,19143,NG (Natural Gas),367.6,90.63,5.242567462749999
YORKTOWN,19143,BIT (Bituminous Coal),375.0,88.09,5.56428001
SURRY_51,19583,NUC (Nuclear),1735.1,478.68,5.3111250000000005
YORKTOWN_52,19583,DFO (Distillate Fuel Oil),882.0,422.95,30.3285
PORTSMOUTH_53,19339,BIT (Bituminous Coal),114.8,21.189999999999998,8.58873851
GOLDSBORO,21623,NG (Natural Gas),1749.0,515.64,6.7548078065
ROANOKERAPIDS,21623,NG (Natural Gas),180.0,66.76,5.012677197333333
BATTLEBORO,21623,BIT (Bituminous Coal),114.8,37.94,8.7725487095
BUXTON,21623,DFO (Distillate Fuel Oil),18.0,4.540000000000001,0.08275
WILMINGTON_54,21623,DFO (Distillate Fuel Oil),821.2800000000001,188.45,3.8788060936666664
SOUTHPORT,21623,NUC (Nuclear),2055.7,794.7699999999999,6.1235055636
GEORGETOWN,21623,BIT (Bituminous Coal),1260.0,438.34000000000003,16.2176691
TARHEEL,20577,DFO (Distillate Fuel Oil),28.5,7.379999999999999,0.13191666666666665
LUMBERTON,20577,BIT (Bituminous Coal),217.60000000000002,52.379999999999995,0.9545000000000001
ELIZABETHTOWN,20577,BIT (Bituminous Coal),34.7,12.29,8.351851852000001
NEWLONDON,20131,DFO (Distillate Fuel Oil),47.4,14.649999999999999,0.0
HARTSVILLE,23417,BIT (Bituminous Coal),1844.8999999999996,487.55999999999995,3.625876912866666
HAMLET,20950,NG (Natural Gas),343.8,96.63000000000001,4.952113139166666
LILESVILLE,20950,DFO (Distillate Fuel Oil),59.60000000000001,13.209999999999999,0.45299999999999996
WILSON,21098,DFO (Distillate Fuel Oil),7.2,1.9300000000000002,0.0
SALISBURY,21253,NG (Natural Gas),994.0600000000002,357.41,6.5904998808
HUNTERSVILLE,21253,NUC (Nuclear),2440.6,595.91,10.885
NEWHILL,20010,NUC (Nuclear),950.9,137.03,10.07
LILESVILLE_55,20010,NG (Natural Gas),378.8,138.07000000000002,3.86095410425
HAMLET_56,20010,NG (Natural Gas),1239.3,383.10999999999996,6.744193209666666
MONROE,20697,NG (Natural Gas),30.0,9.21,4.655189183999999
HUNTERSVILLE_57,19854,DFO (Distillate Fuel Oil),14.200000000000003,4.3100000000000005,0.0285
CARLISLE,19854,DFO (Distillate Fuel Oil),5.8,2.35,0.09325
REIDSVILLE,21537,NG (Natural Gas),977.5,233.32,6.4504640166
WALNUTCOVE,21537,BIT (Bituminous Coal),2160.2,976.28,0.0
SALISBURY_58,21482,NG (Natural Gas),889.04,159.01999999999998,6.781427345
TERRELL,21529,BIT (Bituminous Coal),1996.0,697.49,23.15322005
ARDEN,22841,BIT (Bituminous Coal),413.6,123.38,5.82879266
LINCOLNTON,22841,DFO (Distillate Fuel Oil),10.4,3.2199999999999998,0.048999999999999995
DALLAS,22841,DFO (Distillate Fuel Oil),16.92,5.43,0.04427777777777778
GASTONIA,22841,DFO (Distillate Fuel Oil),7.2,2.1399999999999997,0.052000000000000005
GREENVILLE,22841,NG (Natural Gas),9.82,2.8800000000000003,0.016785714285714286
ABBEVILLE,22841,DFO (Distillate Fuel Oil),2.9,0.46,0.0
WILLIAMSTON,22841,NG (Natural Gas),283.0,81.72,5.4385939436666675
ROCKHILL,22841,DFO (Distillate Fuel Oil),2.9,0.42,0.0
STARR,22841,NG (Natural Gas),1101.99,357.65,5.778110100749999
IVA,22841,DFO (Distillate Fuel Oil),3.9000000000000004,0.9199999999999999,0.04
WESTMINSTER,22841,DFO (Distillate Fuel Oil),2.9,0.76,0.0
SIMPSONVILLE,22841,DFO (Distillate Fuel Oil),10.0,2.0500000000000003,0.0
GAFFNEY,22841,NG (Natural Gas),1090.4999999999998,261.79999999999995,6.157329925857143
CLEMSON,22841,NG (Natural Gas),10.0,2.94,4.5956606005000005
YORK_59,22841,DFO (Distillate Fuel Oil),2.9,1.0,0.08800000000000001
HARTWELL,22841,NG (Natural Gas),780.0,188.27000000000004,6.0869589765
SANDERSVILLE,22841,NG (Natural Gas),795.6,298.35999999999996,6.8633734012500005
WARTHEN,22841,NG (Natural Gas),691.98,133.45999999999998,5.480890807166666
HAMLET_60,21658,NG (Natural Gas),1042.5,394.41999999999996,6.839907167600001
MYRTLEBEACH,19826,DFO (Distillate Fuel Oil),111.5,25.75,0.6005
GOLDSBORO_61,21688,NG (Natural Gas),230.0,47.71,6.802973978
CANTON,31065,BIT (Bituminous Coal),52.5,17.26,0.0
ARDEN_62,31065,NG (Natural Gas),423.5,115.00999999999999,6.8863134089999996
ROGERSVILLE_63,31065,NG (Natural Gas),747.66,303.54,7.540210637333334
KINGSTON_64,31065,BIT (Bituminous Coal),1416.6499999999999,332.46999999999997,14.590311452
KYLESFORD,31065,DFO (Distillate Fuel Oil),22.020000000000003,5.6499999999999995,0.0
CLINTON,31065,BIT (Bituminous Coal),950.0,237.91,0.0
BELMONT,20683,BIT (Bituminous Coal),1155.0,343.04,10.001333672000001
STANLEY,22266,NG (Natural Gas),1753.62,506.97,7.531965288333335
BEECHISLAND,24484,NG (Natural Gas),758.8799999999999,147.33,5.211461272888889
WRENS,24484,DFO (Distillate Fuel Oil),8.2,3.4,0.0126
HILTONHEADISLAND,25615,DFO (Distillate Fuel Oil),117.89999999999999,33.519999999999996,1.1213333333333333
HARDEEVILLE,25615,DFO (Distillate Fuel Oil),1018.0200000000002,287.90000000000003,5.859516273999999
SAVANNAH,25615,BIT (Bituminous Coal),380.88000000000005,97.54999999999998,1.4296614744
RINCON,25615,NG (Natural Gas),1725.0299999999997,523.62,5.190472938
BAXLEY,25615,NUC (Nuclear),1721.8,423.89000000000004,10.035
BRUNSWICK,25615,DFO (Distillate Fuel Oil),644.28,151.45999999999998,2.904833333333334
EASTDUBLIN,25615,NG (Natural Gas),37.1,8.5,4.832155477
EASTOVER,23651,BIT (Bituminous Coal),771.8,344.89,19.985265325
ORANGEBURG,23651,NG (Natural Gas),27.6,10.260000000000002,1.6062225281666667
JENKINSVILLE,23651,NG (Natural Gas),1629.1999999999998,528.97,5.851254587200001
COPE,23651,BIT (Bituminous Coal),417.3,149.5,20.36598493
LUGOFF,23651,BIT (Bituminous Coal),30.0,9.18,5.403064383
GASTON,23651,NG (Natural Gas),668.49,131.01,6.678594550333334
CROSS,23358,BIT (Bituminous Coal),2390.08,1031.56,6.709686775000001
CHARLESTON,23358,BIT (Bituminous Coal),99.2,29.39,9.271190916
GOOSECREEK,23358,BIT (Bituminous Coal),686.5,276.27,3.1389052846666665
NORTHCHARLESTON,23358,NG (Natural Gas),186.0,63.89,4.993522387333333
SENECA,23512,NUC (Nuclear),2666.7,467.42,9.986666666666666
YORK_65,23644,NUC (Nuclear),2410.2,524.29,10.79
UNION,23041,DFO (Distillate Fuel Oil),7.2,1.7399999999999998,0.0
ATLANTA,24135,DFO (Distillate Fuel Oil),24.719999999999995,6.409999999999998,0.036750000000000005
MONROE_66,24547,NG (Natural Gas),386.1,145.25,6.504039264999999
CARTERSVILLE,24559,BIT (Bituminous Coal),3498.6,600.36,31.44136905
LITHONIA,23997,DFO (Distillate Fuel Oil),1.6,0.6000000000000001,0.0
ATLANTA_67,24126,DFO (Distillate Fuel Oil),2.88,0.9500000000000001,0.010333333333333333
SMYRNA_68,24280,NG (Natural Gas),83.6,41.05,4.86713587
ALPHARETTA,24267,DFO (Distillate Fuel Oil),10.8,2.65,0.049166666666666664
SMYRNA_69,24586,NG (Natural Gas),2520.0,574.22,7.366677580833334
NICHOLSON,23786,NG (Natural Gas),919.0199999999999,212.28,6.0168627215
ATHENS_70,23786,DFO (Distillate Fuel Oil),6.92,2.09,0.0
GADSDEN,23875,BIT (Bituminous Coal),138.0,40.46,4.3042704625
STEVENSON,23875,BIT (Bituminous Coal),1125.0,371.87,12.590323595
ALBERTVILLE,23875,DFO (Distillate Fuel Oil),4.0,1.49,0.031125
EASTABOGA,23875,NG (Natural Gas),748.0,267.09000000000003,6.397443453
ROOPVILLE,24014,DFO (Distillate Fuel Oil),52.8,13.54,1.4625
CEDARTOWN,24014,NG (Natural Gas),570.0,176.45000000000002,5.917803312749999
FRANKLIN_71,24014,NG (Natural Gas),1602.69,417.08000000000004,6.285087848777778
ALPHARETTA_72,23938,DFO (Distillate Fuel Oil),7.98,2.68,0.04016666666666666
MILLEDGEVILLE,25572,BIT (Bituminous Coal),1387.1999999999998,313.04999999999995,13.591204333333332
BACONTON,25572,NG (Natural Gas),181.5,59.53,5.04312455
ATLANTA_73,24120,DFO (Distillate Fuel Oil),17.900000000000002,4.72,0.0
MONROE_74,24348,NG (Natural Gas),903.0999999999998,308.87,4.949283110625
FORSYTH,25556,NG (Natural Gas),242.0,110.76,5.7448732775
JULIETTE,25556,BIT (Bituminous Coal),3564.0,811.8000000000001,15.9479994275
KATHLEEN,25556,NG (Natural Gas),323.01,148.54999999999998,5.5891894660000006
BOXSPRINGS,25556,NG (Natural Gas),726.0,234.58,5.5509524205
SANDERSVILLE_75,25556,DFO (Distillate Fuel Oil),3.4,0.92,0.024
WARNERROBINS,25556,NG (Natural Gas),183.8,29.36,5.204636044
NEWNAN,24759,BIT (Bituminous Coal),1487.2800000000002,431.35,11.271230936666667
ROOPVILLE_76,24782,BIT (Bituminous Coal),1904.0,530.76,16.248357425
ALBANY_77,29998,BIT (Bituminous Coal),252.8,56.919999999999995,0.6753750000000001
WARWICK,29998,BIT (Bituminous Coal),34.7,7.2,0.0
BAINBRIDGE,29998,DFO (Distillate Fuel Oil),80.0,19.43,1.09125
BACONTON_78,29998,NG (Natural Gas),99.6,30.54,4.861490407
TALLAHASSEE,29998,NG (Natural Gas),163.32,39.75,4.81982772225
SAINTMARKS,29998,NG (Natural Gas),247.0,86.53999999999999,5.5810082434999995
DOTHAN,29998,DFO (Distillate Fuel Oil),8.58,3.08,0.022833333333333334
GANTT,29998,NG (Natural Gas),654.0,146.27,5.4074795453333335
COLUMBIA,29998,NUC (Nuclear),1776.4,439.06,10.105
FRANKLIN_79,25542,NG (Natural Gas),1239.0,312.99,6.696787116166668
VALDOSTA,24960,DFO (Distillate Fuel Oil),3.4,1.44,0.0
LIVEOAK,24960,DFO (Distillate Fuel Oil),208.2,59.47,1.5734827805
KINGSBAY,26276,DFO (Distillate Fuel Oil),30.0,10.22,0.0
JACKSONVILLE,26276,DFO (Distillate Fuel Oil),2301.3,859.1100000000001,3.3989362025625
FERNANDINABEACH,26276,BIT (Bituminous Coal),118.4,44.78,0.0
WAYNESBORO,25710,DFO (Distillate Fuel Oil),2641.18,460.69,3.74
FRANKLIN_80,24057,NG (Natural Gas),1099.2,371.32,6.312181918333333
CUSSETA,25436,NG (Natural Gas),25.0,7.01,0.0
RINCON_81,25769,NG (Natural Gas),1376.5800000000002,441.76,6.976713598833332
BACONTON_82,26996,NG (Natural Gas),60.5,27.1,5.039606665
COCOA,26996,NG (Natural Gas),994.4,320.29,6.6010031842000005
JACKSONVILLE_83,26996,NG (Natural Gas),598.11,255.61,6.764814121666666
DEBARY,26996,DFO (Distillate Fuel Oil),2893.6200000000003,948.64,5.724964691583334
NEWSMYRNABEACH,26996,DFO (Distillate Fuel Oil),48.0,13.19,0.6777500000000001
GAINESVILLE_84,26996,NG (Natural Gas),673.89,220.93,3.9125044557
INTERCESSIONCITY,26996,NG (Natural Gas),805.0199999999999,299.49,4.790751059833333
UMATILLA,26996,NG (Natural Gas),138.29,42.18,0.0
LIVEOAK_85,26996,NG (Natural Gas),122.4,28.87,4.9754534565
AUBURNDALE,26996,NG (Natural Gas),644.1899999999999,174.09,6.627476919999999
MILTON,25864,NG (Natural Gas),288.6,107.75,3.2885132397999994
PENSACOLA,25864,BIT (Bituminous Coal),1135.08,462.26,11.3328091825
CANTONMENT,25864,NG (Natural Gas),115.67,21.0,3.7260981749
SAINTMARKS_86,25917,NG (Natural Gas),30.0,10.780000000000001,2.3283859000000002
TALLAHASSEE_87,25917,NG (Natural Gas),273.9,85.37,5.9551274995
PANAMACITY,25806,DFO (Distillate Fuel Oil),41.8,4.33,0.966
SNEADS,25831,BIT (Bituminous Coal),98.0,43.36,0.0
PANAMACITY_88,25813,NG (Natural Gas),959.71,265.59999999999997,8.3121922794
COCOA_89,26854,NG (Natural Gas),1295.0,429.6,8.0607735845
TITUSVILLE,26854,NG (Natural Gas),951.8,290.48,5.892283510714286
ORLANDO,26579,DFO (Distillate Fuel Oil),1040.49,339.15000000000003,5.606612560833334
DADECITY,26364,NG (Natural Gas),141.3,59.06,3.2766357923333334
SPRINGHILL,26364,NG (Natural Gas),541.2,160.24,6.358404436
SEBRING,26364,DFO (Distillate Fuel Oil),38.4,12.41,0.0
AUBURNDALE_90,26364,NG (Natural Gas),138.29999999999998,46.49,1.9398833556666668
HOLIDAY,26364,NG (Natural Gas),1112.4,198.42,10.107341915
MULBERRY,26364,NG (Natural Gas),703.2,219.48999999999998,6.316124595
LAKELAND,26364,DFO (Distillate Fuel Oil),418.98,84.61,1.6004555930000002
BOWLINGGREEN,26364,NG (Natural Gas),1071.01,329.65000000000003,5.489748939099999
BARTOW,26364,NG (Natural Gas),203.99,61.779999999999994,4.0635015394
WAUCHULA,26364,NG (Natural Gas),728.0,195.57999999999998,6.252570256249999
SAINTCLOUD,26364,NG (Natural Gas),600.0,146.44,6.464088252333333
INTERCESSIONCITY_91,26928,DFO (Distillate Fuel Oil),977.0999999999999,291.65000000000003,2.654949521666667
ORLANDO_92,26557,NG (Natural Gas),192.4,60.39,1.8714879063333332
DEBARY_93,26790,NG (Natural Gas),345.0,123.22,5.531721288
DELTONA,26790,DFO (Distillate Fuel Oil),180.8,53.989999999999995,1.308875
ORLANDO_94,26934,BIT (Bituminous Coal),929.0,156.07,20.423264385
JACKSONVILLE_95,26948,BIT (Bituminous Coal),1358.0,433.0,13.40926944
JACKSONVILLE_96,26314,NG (Natural Gas),380.8,98.78,6.499079081
CRYSTALRIVER,27051,BIT (Bituminous Coal),2442.72,696.87,19.0516769475
SUMMERLANDKEY,27741,DFO (Distillate Fuel Oil),126.47999999999999,25.950000000000003,0.3705833333333333
HOMESTEAD,27741,NG (Natural Gas),3700.779999999999,1287.03,5.316444998733333
MARATHON,27741,DFO (Distillate Fuel Oil),22.020000000000003,5.489999999999999,0.10074999999999999
PARRISH,28530,NG (Natural Gas),2951.2,612.0600000000001,11.047798343142857
BRADENTON,28530,NG (Natural Gas),46.8,14.04,4.839105118
APOLLOBEACH,28530,NG (Natural Gas),62.0,24.5,5.0414651
VEROBEACH,27859,NG (Natural Gas),125.4,31.709999999999997,3.5769969619999995
LAKEWORTH,27859,NG (Natural Gas),98.69999999999999,30.320000000000004,0.5630932826666667
INDIANTOWN,27859,NG (Natural Gas),2448.48,701.4300000000001,8.807106988
BOCARATON,27859,NUC (Nuclear),2160.0,709.1099999999999,10.725000000000001
FORTPIERCE,27859,NG (Natural Gas),411.4,126.4,6.8244233075
NORTHFORTMYERS,28202,DFO (Distillate Fuel Oil),2827.5200000000004,914.19,5.663953238571429
ARCADIA,28202,NG (Natural Gas),398.8,99.11,6.5304428685
LAKEWALES,27377,NG (Natural Gas),10.7,3.46,0.0
BOWLINGGREEN_97,27377,NG (Natural Gas),258.0,79.65,5.1720726379999995
MULBERRY_98,27377,BIT (Bituminous Coal),326.3,147.42000000000002,11.145682575
BARTOW_99,27377,NG (Natural Gas),125.3,48.1,5.0512438125
FORTMEADE,27377,NG (Natural Gas),278.1,79.44,5.754522401999999
FORTLAUDERDALE,27157,NG (Natural Gas),1689.45,501.81,5.950656465090909
TAMPA,27446,NG (Natural Gas),285.40000000000003,70.64,3.3503460641666667
INDIANTOWN_100,28279,BIT (Bituminous Coal),2264.4,926.6600000000001,20.334166666666665
SAINTPETERSBURG,27975,NG (Natural Gas),1702.6000000000004,442.06999999999994,4.267697745230769
WESTPALMBEACH,28254,NG (Natural Gas),1295.0,270.59000000000003,7.57490388425
TAMPA_101,27432,NG (Natural Gas),1681.3500000000001,617.4100000000001,6.829226529166667
FORTLAUDERDALE_102,28312,NG (Natural Gas),173.73,68.69,6.3442180210000005
APOLLOBEACH_103,28368,BIT (Bituminous Coal),1822.52,457.85,0.0
OLDSMAR,27411,NG (Natural Gas),153.2,47.989999999999995,4.8145108510000005
TAMPA_104,28452,NG (Natural Gas),335.73,91.49,7.913793103
BARTOW_105,28470,NG (Natural Gas),2262.48,720.54,8.470545168166668
FORTLAUDERDALE_106,27120,NG (Natural Gas),410.4,108.5,5.011229049833333
LOXAHATCHEE,28512,NG (Natural Gas),4263.0,1344.32,5.9869694566666665
BILLINGSLEY,29737,NG (Natural Gas),1866.4799999999998,519.38,6.8920664328750005
SELMA,29737,NG (Natural Gas),186.2,58.519999999999996,0.0
ALEXANDERCITY,29737,NG (Natural Gas),822.81,249.39000000000001,7.413924459
SYLACAUGA,29737,NG (Natural Gas),98.6,24.79,2.4294582394999997
PRATTVILLE,29737,NG (Natural Gas),1086.65,276.21000000000004,6.686743279000001
LOWNDESBORO,29737,NG (Natural Gas),97.0,29.05,0.0
LEROY,29691,BIT (Bituminous Coal),537.99,121.97,10.717812773333334
MCINTOSH,29691,NG (Natural Gas),566.0,176.64999999999998,5.7829247732499995
BUCKS,29691,BIT (Bituminous Coal),2841.519999999999,922.81,9.68447227418182
JACKSON,29691,NG (Natural Gas),18.0,6.39,0.0
THEODORE,29691,NG (Natural Gas),317.4,61.28,5.757956475
WILSONVILLE,29180,DFO (Distillate Fuel Oil),21.2,7.5,0.0
CHILDERSBURG,29180,NG (Natural Gas),12.5,3.64,0.0
THEODORE_107,29396,NG (Natural Gas),12.0,2.16,0.0
CODEN,29396,NG (Natural Gas),3.4,1.66,0.0
MOBILE,29396,NG (Natural Gas),280.0,91.84,5.8521318785
DEMOPOLIS,29727,BIT (Bituminous Coal),1288.4,486.46000000000004,8.070388007125
WILSONVILLE_108,29747,BIT (Bituminous Coal),2012.8,532.02,19.688438658000003
GRAYSVILLE,29755,BIT (Bituminous Coal),2822.0,883.98,7.1800914025
ANDERSON,29767,NUC (Nuclear),3494.01,1042.45,10.873333333333333
DECATUR,29767,NG (Natural Gas),900.0,205.05,6.8157106815
PARRISH_109,29948,BIT (Bituminous Coal),1416.6999999999998,439.2,14.958903728000001
HOLLYWOOD,23865,DFO (Distillate Fuel Oil),14.0,4.9399999999999995,0.0
PRATTVILLE_110,29810,NG (Natural Gas),217.33,34.52,6.410413476
MCINTOSH_111,25844,NG (Natural Gas),232.5,42.129999999999995,5.060832738333333
SMITHSSTATION,29860,NG (Natural Gas),2098.72,637.3899999999999,7.41931877025
TUSCUMBIA,29983,NG (Natural Gas),1825.98,612.8299999999999,8.03647834118182
NEWALBANY,29983,NG (Natural Gas),427.2,161.98000000000002,5.1051876725000005
DECATUR_112,30012,NG (Natural Gas),902.4,217.37,6.86457789575
GULFPORT,60768,BIT (Bituminous Coal),1215.5,342.24,3.4619281760000002
GAUTIER,60768,NG (Natural Gas),1132.3799999999999,317.93000000000006,6.4513219610000005
PURVIS,60768,BIT (Bituminous Coal),400.0,128.57999999999998,12.166799534999999
LUCEDALE,60768,NG (Natural Gas),16.2,4.95,0.0
BATESVILLE,32082,NG (Natural Gas),891.0,257.4,5.878263662000001
GREENWOOD,32082,DFO (Distillate Fuel Oil),59.0,14.81,0.8718314656363636
GREENVILLE_113,32082,NG (Natural Gas),781.4,93.81,12.18170387
CLARKSDALE,32082,NG (Natural Gas),361.5999999999999,108.53000000000002,2.55851829975
SALLIS,32082,NG (Natural Gas),551.3100000000001,158.10000000000002,6.4679835893333335
YAZOOCITY,32082,NG (Natural Gas),34.11,11.47,0.0
BROWNSVILLE,32082,NG (Natural Gas),1480.78,481.65999999999997,6.012159545499999
OSCEOLA,32082,BIT (Bituminous Coal),720.0,197.14,30.41252123
ARKANSASCITY,32082,NG (Natural Gas),20.0,4.93,4.6718866519999995
STEENS,30911,NG (Natural Gas),801.0,305.59000000000003,5.692897352
ACKERMAN,30911,BIT (Bituminous Coal),1364.2,326.33,11.26031321125
DEKALB,30911,NG (Natural Gas),372.0,64.98,5.2264096237499995
FRENCHCAMP,30911,NG (Natural Gas),899.0,262.58000000000004,6.806430507250001
VICKSBURG,30804,NG (Natural Gas),1332.3999999999999,438.42,8.008259533333332
MERIDIAN,60262,DFO (Distillate Fuel Oil),145.9,43.36,1.219348965625
MOSELLE,60262,NG (Natural Gas),510.5,146.84999999999997,5.078786219714286
DEKALB_114,60262,NG (Natural Gas),840.0,226.45000000000002,7.596813556
PRENTISS,60262,NG (Natural Gas),250.5,71.31,5.14141891
PAULDING,60262,DFO (Distillate Fuel Oil),20.0,5.58,0.5675
RALEIGH,60262,NG (Natural Gas),141.0,58.58,4.840456701
FRANKLIN_115,60262,NG (Natural Gas),10.0,1.84,4.628722201
GREENWELLSPRINGS,60262,NG (Natural Gas),12.0,4.78,1.5296989423333331
BATONROUGE,60262,NG (Natural Gas),128.0,33.089999999999996,3.361815312
HOUMA,60262,NG (Natural Gas),78.9,19.92,4.726982678333333
GEISMAR,60262,NG (Natural Gas),80.0,33.01,4.851718434
PLAQUEMINE,60262,NG (Natural Gas),939.5,260.29,4.271408905727273
SAINTGABRIEL,60262,NG (Natural Gas),570.0,215.26,6.550534124666666
MORGANCITY,60262,NG (Natural Gas),58.3,26.22,4.780608132499999
BALDWIN,60262,NG (Natural Gas),411.79999999999995,90.8,5.867705396999999
SOUTHAVEN,32054,NG (Natural Gas),903.9,269.92,5.927091231000001
MEMPHIS,32054,BIT (Bituminous Coal),1280.8200000000002,384.4000000000001,8.172097304625002
BATESVILLE_116,30857,NG (Natural Gas),1003.5,221.65,6.1031748975
YAZOOCITY_117,30920,NG (Natural Gas),25.0,3.47,4.725500257
JACKSON_118,30920,DFO (Distillate Fuel Oil),672.1,158.75000000000003,4.0294019106666665
GAUTIER_119,30889,BIT (Bituminous Coal),1096.6,264.93,0.0
PORTGIBSON,30902,NUC (Nuclear),1440.0,414.96,11.52
MURFREESBORO,31261,NG (Natural Gas),15.0,5.9,0.021833333333333333
GALLATIN,31261,NG (Natural Gas),663.18,202.86,5.3890113605
BROWNSVILLE_120,32197,NG (Natural Gas),604.41,180.39000000000001,6.516256909666666
MEMPHIS_121,32235,BIT (Bituminous Coal),330.0,156.37,17.34389562
GLEASON,44625,NG (Natural Gas),567.8100000000001,225.57,6.580973588666667
SODDYDAISY,32507,NUC (Nuclear),2441.0,706.2800000000001,10.99
NEWJOHNSONVILLE,31859,NG (Natural Gas),1426.02,430.0,7.029303824666666
CUMBERLANDCITY,32306,BIT (Bituminous Coal),2600.0,566.46,19.484388425
NASHVILLE,31322,NG (Natural Gas),10.4,2.01,0.0
KINGSTON_122,32364,BIT (Bituminous Coal),283.33,68.01,14.26089433
GALLATIN_123,32387,BIT (Bituminous Coal),1255.2,342.91,15.599832765
KINGSPORT,17729,NG (Natural Gas),18.0,4.38,0.0
MEMPHIS_124,31980,BIT (Bituminous Coal),25.0,5.19,0.0
NEWJOHNSONVILLE_125,32519,BIT (Bituminous Coal),1485.18,449.71000000000004,13.368026180000001
ROBARDS,34153,BIT (Bituminous Coal),1185.8,389.55000000000007,9.988009308500002
CENTERTOWN,34153,BIT (Bituminous Coal),509.4,229.95,0.0
DRAKESBORO,34153,BIT (Bituminous Coal),2558.19,462.33,31.04182557
PADUCAH,34019,NG (Natural Gas),120.0,24.98,0.0
CENTRALCITY,34019,BIT (Bituminous Coal),188.6,45.019999999999996,9.1331078325
WESTPADUCAH,34019,BIT (Bituminous Coal),1575.0,562.6899999999999,13.932587141666668
CALVERTCITY,34019,NG (Natural Gas),714.72,156.89999999999998,4.723462988571428
BEDFORD,34079,NG (Natural Gas),2594.1,817.3800000000001,12.336493688249998
LAGRANGE,34079,NG (Natural Gas),624.0,257.17999999999995,6.853223932333333
WINCHESTER,32525,NG (Natural Gas),1270.98,416.53,3.7748819095000004
LEXINGTON_126,32525,NG (Natural Gas),41.4,12.299999999999999,0.0
SOMERSET_127,32525,BIT (Bituminous Coal),344.0,108.25,11.213106705000001
PARIS,32525,DFO (Distillate Fuel Oil),11.52,2.2199999999999998,0.03966666666666666
LOUISVILLE,33377,NG (Natural Gas),346.0899999999999,108.88,0.0
PETERSBURG_128,33377,BIT (Bituminous Coal),241.29999999999995,83.91000000000001,1.9611470944
LOUISVILLE_129,34132,BIT (Bituminous Coal),2361.81,839.1800000000001,15.05237717857143
MAYSVILLE,34005,BIT (Bituminous Coal),1608.48,383.0,20.1262590125
CATLETTSBURG,36921,NG (Natural Gas),1150.0,364.07,7.0194159549999995
LOUISA,36921,BIT (Bituminous Coal),1096.8,229.31,23.537347805
HUNTINGTON,36921,NG (Natural Gas),519.0,151.14,5.220262749833334
KENOVA,36921,NG (Natural Gas),342.0,103.64,4.099267213333333
IRONTON,36921,NG (Natural Gas),1288.2,420.75,6.853144327833334
JACKSON_130,36921,DFO (Distillate Fuel Oil),3.6,0.77,0.095
HAWESVILLE,43039,BIT (Bituminous Coal),602.01,141.53,11.623015316666667
OWENSBORO,43039,BIT (Bituminous Coal),445.3,96.69999999999999,12.309303345
EVANSVILLE,43039,NG (Natural Gas),141.9,28.11,5.048475863
NEWBURGH_131,43039,BIT (Bituminous Coal),822.8,215.68,11.775921509999998
MOUNTVERNON,43039,BIT (Bituminous Coal),530.4,176.95,13.997087239999999
ROCKPORT,43039,BIT (Bituminous Coal),2600.0,550.71,22.123592565
