,YAD,AECI,HST,TAL,DUK,FPC,CPLE,CPLW,EEI,ERCOT,FPL,GRID,ISNE,JEA,LGEE,MISO,NSB,NYISO,NWMT,OVEC,PJM,AEC,PNM,SEC,SC,SEPA,SOCO,SWPP,SPA,TEC,TVA,WACM,WAUW
158,0,2491,41,341,12946,5872,7683,669,0,35653,12177,0,16324,1521,4129,75678,45,19968,1470,0,102278,623,1762,84,2638,0,28854,29170,82,2093,18356,3185,96
159,0,2402,45,328,12598,5607,7476,643,0,35879,12704,0,15746,1441,4080,75774,44,20120,1558,0,101570,562,1809,128,2481,0,27767,29033,69,2078,17882,3237,102
160,0,2342,49,310,12347,5421,7186,611,0,36220,13132,0,15324,1375,4068,75610,44,20188,1566,0,101231,502,1777,143,2242,0,26366,28783,79,2084,17368,3217,105
161,0,2298,52,296,11978,5319,6902,586,0,36686,13487,0,14967,1330,3992,75457,41,20106,1570,0,99805,461,1723,120,1947,0,25271,28590,78,2118,17086,3242,101
162,0,2264,55,287,11535,5307,6580,574,0,36900,13817,0,14882,1310,3957,74764,42,19962,1555,0,99002,430,1685,110,1866,0,24490,28288,81,2114,16732,3198,105
163,0,2164,57,281,11278,5317,6362,557,0,37068,14055,0,15046,1304,3910,74252,42,19986,1545,0,98663,420,1646,116,1832,0,24026,28039,80,2130,16508,3181,102
164,0,2185,60,279,11072,5353,6232,549,0,37340,14400,0,15332,1301,3866,73813,41,20061,1547,0,98284,407,1607,134,1845,0,24040,27875,75,2163,16343,3145,100
165,0,2094,62,278,11014,5411,6250,547,0,37356,14515,0,15957,1301,3846,73069,42,20406,1555,0,98330,408,1578,194,1850,0,23812,27555,81,2207,16313,3180,98
166,0,2085,64,278,11297,5489,6482,563,0,37217,14425,0,17014,1310,3856,72603,42,21196,1547,0,100152,407,1583,178,1874,0,24038,27336,74,2244,16168,3094,99
167,0,2156,65,283,12181,5618,7164,608,0,37041,14377,0,17941,1358,4018,73644,44,21993,1556,0,104538,426,1595,149,2035,0,24049,27492,72,2271,17091,3113,102
168,0,2324,71,310,12909,5951,7601,655,0,37696,14928,0,17843,1495,4077,76099,47,21814,1596,0,105266,496,1637,164,2257,0,25857,28524,73,2378,18023,3186,102
169,0,2538,70,315,12917,5868,7597,656,0,39384,14503,0,17385,1465,4026,76600,45,21380,1675,0,103718,527,1791,158,2247,0,26320,29493,81,2339,18166,3385,109
170,0,2492,66,303,12613,5583,7438,634,0,39082,13645,0,16679,1415,3906,75285,42,20622,1683,0,101237,504,1869,141,2254,0,25722,29317,79,2233,17617,3407,105
171,0,2460,60,285,12065,5188,7070,603,0,38153,12536,0,15626,1327,3807,73240,38,19642,1660,0,96814,486,1877,107,2202,0,24749,28984,67,2050,17083,3387,108
172,0,2409,53,268,11387,4709,6565,564,0,36742,11448,0,14338,1223,3569,70190,34,18291,1624,0,91526,450,1860,77,2157,0,23633,28260,60,1865,16291,3312,101
173,0,2264,46,250,10671,4231,6153,530,0,34538,10244,0,13217,1116,3386,66428,30,16982,1560,0,86871,409,1784,75,2053,0,22541,27078,66,1669,15306,3182,103
174,0,2180,40,236,10165,3868,5886,495,0,32224,9257,0,12459,1021,3190,63329,28,16011,1479,0,83446,386,1680,78,2022,0,21645,25994,60,1514,14472,3018,94
175,0,2173,36,225,9841,3656,5728,480,0,30574,8621,0,12022,993,3122,61276,26,15447,1413,0,81186,360,1574,109,1966,0,21306,25353,66,1436,13904,2893,90
176,0,2174,34,219,9696,3592,5659,476,0,29701,8232,0,11828,984,3027,60190,27,15131,1362,0,80118,355,1529,85,1969,0,21214,25156,54,1409,13648,2809,90
177,0,2206,33,219,9706,3569,5658,482,0,29397,8141,0,12082,986,3008,59634,25,14999,1349,0,80516,359,1498,80,2059,0,21129,25195,64,1403,13469,2752,88
178,0,2329,35,226,9994,3763,5796,499,0,29496,8336,0,12452,1031,3058,59925,27,15174,1340,0,81597,362,1484,85,2141,0,21011,25449,65,1449,13457,2757,90
179,0,2417,39,248,10794,4145,6311,538,0,30311,9045,0,13178,1165,3220,61841,29,15995,1350,0,85005,381,1494,112,2312,0,21947,26065,72,1630,13901,2782,88
180,0,2604,43,293,12134,4878,7056,617,0,32708,10438,0,14817,1326,3569,66177,35,17564,1380,0,92054,434,1529,35,2654,0,24135,27475,75,1901,15243,2893,90
181,0,2876,42,318,12798,5250,7295,646,0,36425,11220,0,15851,1399,3831,71972,38,18852,1429,0,96890,498,1627,30,2680,0,25866,29894,80,1980,16638,3002,96
182,0,2918,42,312,12601,5254,7104,647,0,37990,11832,0,16109,1324,3847,74618,40,19302,1546,0,96623,488,1773,53,2538,0,25827,31295,80,1980,16813,3240,103
183,0,2806,46,301,12282,5203,6796,630,0,37578,12510,0,16168,1341,3840,74251,40,19455,1640,0,95526,471,1810,65,2403,0,25731,30961,75,2006,16621,3300,110
184,0,2666,50,290,11901,5174,6446,588,0,37448,13100,0,16221,1329,3872,73643,42,19524,1611,0,94454,442,1764,114,2214,0,25698,30367,74,2055,16554,3267,110
185,0,2550,54,286,11387,5207,6126,585,0,37576,13614,0,16139,1315,3867,73406,43,19493,1617,0,93220,424,1707,136,2131,0,25449,29937,67,2095,16514,3229,107
186,0,2481,58,282,11010,5257,5999,560,0,37596,14098,0,15961,1323,3825,73011,41,19422,1583,0,91607,414,1651,117,2040,0,24761,29630,73,2151,16374,3197,108
187,0,2420,62,279,10883,5327,5892,555,0,37563,14511,0,15846,1321,3768,72874,43,19348,1561,0,90891,412,1596,113,1984,0,24211,29335,76,2215,16252,3150,105
188,0,2330,65,277,10678,5382,5787,540,0,37561,14823,0,15684,1139,3771,72719,42,19254,1539,0,89495,401,1567,119,1956,0,24233,29059,68,2253,16071,3145,103
189,0,2345,67,279,10666,5412,5860,539,0,37404,14938,0,15739,1330,3720,72654,43,19276,1514,0,89205,402,1535,137,1965,0,23993,28670,68,2291,15806,3024,101
190,0,2345,69,281,10828,5468,5985,549,0,37085,14777,0,16392,1337,3704,72752,43,19835,1515,0,91141,410,1543,138,2090,0,23929,28467,64,2300,15862,2992,104
191,0,2431,69,284,11447,5588,6443,586,0,37013,14701,0,17033,1380,3798,74456,44,20561,1517,0,96067,421,1560,81,2236,0,24052,28790,76,2316,16291,2990,100
192,0,2688,75,306,12046,5936,6789,624,0,37971,15213,0,16828,1466,4069,77770,47,20401,1584,0,98105,483,1608,91,2377,0,25566,30113,67,2418,17480,3100,109
193,0,2886,74,308,11991,5816,6724,620,0,39807,14717,0,16313,1447,4094,78872,45,19908,1706,0,97249,508,1750,87,2399,0,25930,31312,62,2353,17740,3349,112
194,0,2998,70,298,11733,5533,6573,610,0,39716,13862,0,15584,1400,4097,78188,42,19276,1730,0,95650,499,1825,118,2308,0,25621,31322,72,2233,17761,3376,113
195,0,2977,63,280,11200,5156,6218,580,0,39054,12744,0,14562,1304,4015,76542,38,18321,1717,0,92433,481,1822,110,2186,0,24805,31095,74,2058,17410,3356,110
196,0,2933,56,257,10506,4663,5776,542,0,37614,11587,0,13280,1198,3856,73883,33,17136,1673,0,87667,448,1819,147,2062,0,23405,30435,76,1877,16967,3319,109
197,0,2807,48,235,9790,4164,5371,511,0,35357,10292,0,12385,1079,3754,70118,30,15928,1608,0,84179,408,1751,237,1986,0,22670,29305,66,1691,16221,3183,105
198,0,2695,42,218,9411,3848,5079,504,0,32865,9238,0,12225,1030,3631,67573,28,15038,1505,0,82240,376,1643,238,2271,0,21950,28394,70,1545,15698,3035,100
199,0,2613,38,206,9291,3648,4941,510,0,31825,8598,0,12038,990,3587,66023,27,14545,1429,0,81035,365,1549,228,2239,0,21561,27693,76,1473,15565,2911,94
200,0,2703,36,200,9358,3583,4922,523,0,31153,8277,0,12189,970,3541,65432,25,14293,1380,0,80755,358,1505,216,2225,0,21450,27539,73,1437,15594,2844,96
201,0,2682,35,198,9595,3556,4972,542,0,31060,8143,0,12192,964,3555,65200,27,14250,1350,0,81273,362,1490,209,2224,0,21722,27574,62,1433,15840,2789,92
202,0,2751,35,202,10082,3657,5207,575,0,31312,8322,0,12473,1006,3679,65955,26,14518,1331,0,82273,377,1485,193,2293,0,21472,27844,70,1468,16254,2792,91
203,0,2903,39,219,11042,4038,5889,628,0,32234,9119,0,12822,1128,3911,68260,29,15453,1328,0,86946,412,1485,224,2408,0,22973,28586,72,1631,16950,2820,95
204,0,3114,43,259,12692,4726,6788,704,0,34745,10521,0,13875,1294,4409,73023,33,17251,1344,0,95150,479,1520,322,2688,0,25734,30079,79,1880,18682,2875,96
205,0,3368,42,288,13525,5120,7146,745,0,38965,11252,0,14784,1375,4733,79356,39,18467,1396,0,100600,549,1656,361,2737,0,27817,32648,88,1948,20389,3031,98
206,0,3443,42,288,13350,5208,6980,668,0,40611,11729,0,14816,1346,4786,82299,40,18776,1521,0,100662,542,1740,359,2616,0,27962,34050,89,1965,20475,3252,104
207,0,3236,45,290,12742,5254,6773,722,0,40231,12223,0,14670,1343,4768,81840,41,18931,1555,0,99648,523,1777,302,2558,0,27475,33536,94,2016,19909,3322,111
208,0,3118,48,292,12282,5224,6630,694,0,39893,12683,0,14530,1341,4756,81080,41,18999,1541,0,99025,492,1741,224,2488,0,26897,32680,79,2067,19369,3317,112
209,0,2959,51,289,11972,5173,6501,673,0,39414,12953,0,14562,1329,4701,80431,43,19043,1573,0,99008,476,1706,228,2395,0,26339,31954,84,2091,18993,3269,109
210,0,2834,54,284,11638,5173,6364,651,0,38624,13163,0,14632,1310,4599,79539,39,19009,1556,0,99370,459,1655,226,2352,0,25658,31256,86,2114,18580,3223,112
211,0,2717,56,280,11462,5160,6254,635,0,37743,13277,0,14780,1303,4600,79020,40,19091,1528,0,99886,434,1605,237,2358,0,25562,30603,76,2117,18314,3191,107
212,0,2645,57,277,11247,5136,6184,622,0,37187,13421,0,14776,1299,4484,78446,40,19117,1488,0,100255,432,1589,242,2289,0,25216,30028,80,2136,18033,3152,106
213,0,2547,59,276,11378,5155,6254,626,0,36679,13412,0,15012,1309,4558,77860,39,19404,1477,0,101060,427,1568,369,2300,0,24985,29496,76,2140,17897,3099,101
214,0,2539,60,280,11726,5234,6596,655,0,36359,13205,0,15863,1331,4584,78107,40,20105,1468,0,103959,443,1588,363,2379,0,25254,29438,84,2151,18103,3093,98
215,0,2756,63,293,12755,5462,7322,712,0,36662,13465,0,16828,1407,4859,80216,42,21046,1463,0,109191,486,1624,279,2496,0,26383,29960,79,2191,19233,3021,100
216,0,3076,70,327,13704,5920,7852,771,0,38168,14217,0,16698,1546,5026,84223,46,20950,1521,0,111221,582,1636,273,2643,0,28871,31534,82,2326,20967,3124,104
217,0,3301,68,335,13863,5918,7983,791,0,40604,13954,0,16257,1567,5077,85616,44,20564,1599,0,110554,633,1773,266,2654,0,29690,32846,85,2299,21569,3323,104
218,0,3328,66,331,13881,5792,8012,790,0,41032,13328,0,15647,1565,5040,85139,43,19943,1608,0,109280,649,1817,221,2556,0,30057,32991,83,2227,21753,3335,105
219,0,3353,60,320,13579,5518,7841,776,0,40876,12397,0,14762,1518,4935,83813,41,19056,1603,0,106193,656,1797,218,2440,0,29505,32867,83,2074,21619,3310,102
220,0,3279,52,303,12962,5144,7503,743,0,39916,11328,0,13693,1406,4760,81091,37,17853,1571,0,101163,634,1772,198,2376,0,28385,32162,82,1902,20973,3249,103
221,0,3133,44,286,12440,4773,7236,728,0,37843,10145,0,12639,1326,4622,77891,36,16693,1510,0,97237,603,1705,172,2260,0,27539,31044,78,1759,20319,3106,95
222,0,3034,38,274,12179,4613,7093,700,0,35837,9287,0,12448,1317,4533,75422,34,15879,1449,0,96115,573,1601,135,1836,0,26819,29954,75,1659,19917,2934,94
223,0,3013,34,267,12152,4532,7076,703,0,34639,8853,0,12584,1303,4485,73845,34,15420,1374,0,94981,566,1517,111,1840,0,26927,29478,69,1639,19722,2808,87
224,0,3033,32,265,12289,4586,7246,707,0,34089,8639,0,12244,1312,4430,73071,36,15149,1350,0,94762,575,1467,97,1768,0,27107,29255,77,1651,19633,2724,85
225,0,3060,31,270,12590,4700,7401,728,0,33907,8748,0,12203,1365,4407,72881,36,15107,1341,0,95214,584,1449,105,1754,0,27413,29263,82,1686,19754,2687,86
226,0,3104,32,281,13130,5003,7856,746,0,34205,9068,0,12153,1437,4476,73085,39,15385,1347,0,97243,615,1442,124,1715,0,28132,29441,78,1778,20184,2676,84
227,0,3217,36,309,14154,5669,8615,788,0,35272,10059,0,12754,1626,4679,74766,45,16339,1366,0,100773,649,1449,222,1830,0,29617,30038,94,2038,21187,2596,84
228,0,3413,41,361,15755,6701,9462,870,0,37926,11897,0,14321,1846,5080,79483,53,18069,1384,0,108464,721,1484,310,2091,0,32582,31411,83,2391,22740,2739,86
229,0,3709,41,392,16415,7297,9747,922,0,42020,13101,0,15328,1942,5296,85817,59,19384,1445,0,113777,792,1568,335,2165,0,34604,33926,94,2548,24300,2898,91
230,0,3753,40,387,16147,7255,9578,913,0,43366,13458,0,15334,1907,5378,88322,62,19719,1558,0,113175,762,1709,335,2116,0,34278,35196,98,2538,24368,3070,96
231,0,3553,41,374,15259,6926,9133,880,0,42591,13491,0,15288,1786,5316,87069,60,19904,1648,0,111217,702,1756,303,2074,0,33245,34728,92,2477,23745,3204,103
232,0,3389,42,358,14435,6489,8676,837,0,41986,13313,0,15454,1730,5243,85424,56,20012,1643,0,110056,640,1713,276,2020,0,31817,34125,101,2402,22910,3160,103
233,0,3228,43,339,13717,6128,8391,809,0,41369,12996,0,15413,1629,5114,83376,51,20177,1636,0,108627,584,1666,248,1951,0,30468,33424,88,2305,21951,3122,102
234,0,3053,44,321,13145,5803,8040,768,0,40575,12694,0,15234,1542,4970,81487,50,20046,1611,0,107385,533,1619,168,1880,0,29043,32536,96,2211,21030,3096,103
235,0,2925,43,307,12786,5498,7760,730,0,39698,12464,0,15214,1468,4818,79870,45,19949,1595,0,106310,498,1565,157,1877,0,28199,31648,80,2130,20249,3009,98
236,0,2872,44,296,12476,5322,7663,700,0,38970,12286,0,15198,1411,4687,78673,44,19967,1580,0,105794,475,1574,214,1859,0,27261,31099,86,2076,19710,2978,97
237,0,2766,46,292,12440,5303,7734,700,0,38377,12222,0,15530,1402,4588,77568,45,20224,1579,0,105950,459,1562,231,1872,0,27055,30432,90,2072,19277,3035,95
238,0,2734,47,296,12863,5455,8224,721,0,38131,12290,0,16476,1430,4587,77445,46,20879,1574,0,108249,475,1570,192,1949,0,27005,30238,79,2118,19417,3041,93
239,0,2838,51,313,13939,5940,9119,796,0,38564,12900,0,17496,1542,4768,79274,50,21968,1562,0,114055,521,1606,162,2170,0,28113,30739,78,2234,20579,3005,93
240,0,3160,58,349,14993,6680,9562,855,0,39794,13998,0,17496,1737,5030,83216,57,21959,1599,0,116114,615,1685,187,2393,0,30627,32031,89,2473,22388,3036,99
241,0,3325,59,362,15267,6934,9729,864,0,41713,14010,0,17137,1797,5116,84839,55,21561,1675,0,115248,679,1769,263,2464,0,31674,32851,91,2527,23042,3201,101
242,0,3342,57,364,15313,6941,9707,820,0,41880,13694,0,16575,1817,5098,84350,55,20951,1688,0,113846,695,1812,291,2498,0,31977,32717,91,2501,23359,3241,101
243,0,3389,52,356,15040,6768,9545,801,0,41508,13019,0,15666,1798,5001,83128,52,20021,1664,0,110511,697,1800,266,2470,0,31634,32341,89,2409,23263,3201,99
244,0,3223,45,338,14477,6388,9182,786,0,40289,12054,0,14452,1724,4881,80455,49,18813,1622,0,105103,675,1774,224,2376,0,30623,31421,95,2255,22627,3135,100
245,0,3074,39,321,13943,6002,8933,756,0,38021,10983,0,13405,1671,4719,77308,45,17590,1541,0,100417,645,1697,218,2301,0,29851,30031,82,2123,21730,3032,90
246,0,2871,35,311,13710,5787,8833,743,0,35897,10523,0,13075,1637,4653,74609,44,16777,1468,0,97807,628,1593,191,2263,0,29412,28745,84,2051,21343,2838,89
247,0,2811,32,309,13680,5732,8867,752,0,34464,10210,0,13046,1641,4626,73242,41,16317,1402,0,97026,628,1509,174,2284,0,29888,27877,85,2020,21279,2738,87
248,0,2782,31,312,13799,5774,8981,757,0,33690,10099,0,13071,1651,4633,71566,42,16103,1384,0,96920,638,1442,184,2342,0,30051,27396,78,2021,21300,2653,83
249,0,2755,31,320,14031,5864,9191,764,0,33348,10184,0,13118,1683,4677,71080,40,16090,1366,0,97544,652,1414,176,2435,0,30458,27219,99,2002,21566,2598,82
250,0,2777,33,336,14553,6135,9562,787,0,33426,10528,0,12918,1741,4729,71384,42,16357,1367,0,99387,672,1403,203,2556,0,30950,27223,77,2123,21972,2596,83
251,0,2868,38,367,15585,6695,10186,835,0,34367,11551,0,13724,1901,4961,73250,46,17337,1371,0,102677,714,1400,255,2748,0,32178,27789,85,2333,22749,2615,84
252,0,3009,43,417,17124,7507,11021,910,0,36724,13224,0,15515,2084,5378,77644,50,19175,1383,0,110207,787,1443,158,3042,0,35016,28996,85,2617,24318,2666,84
253,0,3256,44,446,17701,7858,11203,963,0,40431,14219,0,16522,2132,5547,83505,53,20451,1444,0,115478,849,1522,205,3118,0,36905,31198,108,2682,25648,2835,88
254,0,3309,42,433,17386,7599,10893,947,0,41840,14163,0,16329,2014,5561,85868,53,20729,1555,0,114086,812,1649,304,3061,0,36257,32657,86,2587,25504,3034,98
255,0,3258,43,404,16229,6955,9947,888,0,41429,13820,0,15723,1822,5363,85009,51,20749,1655,0,110918,734,1708,381,2871,0,34333,32735,99,2439,24200,3163,101
256,0,3238,43,372,15031,6340,9337,801,0,41410,13380,0,15177,1673,5208,83851,46,20623,1638,0,108318,655,1701,328,2698,0,32135,32853,100,2295,22983,3185,106
257,0,3253,45,343,13757,5815,8371,737,0,41327,12946,0,15058,1540,4973,82496,44,20434,1608,0,105819,575,1696,285,2501,0,30153,32854,84,2168,21943,3205,102
258,0,3210,46,321,13172,5445,7998,712,0,40771,12615,0,14969,1455,4802,80830,41,20197,1615,0,103751,520,1678,280,2354,0,28541,32672,96,2078,20962,3214,100
259,0,3214,46,305,12638,5238,7543,658,0,40032,12407,0,15243,1397,4647,79368,42,20114,1578,0,102949,481,1659,248,2234,0,28011,32462,91,2032,20006,3194,97
260,0,3187,48,293,12142,5100,7258,625,0,39541,12277,0,15516,1354,4574,78496,39,20124,1551,0,101821,448,1641,232,2163,0,27109,32320,89,2023,19397,3163,95
261,0,3250,49,286,12051,5059,7192,615,0,39229,12195,0,15964,1332,4494,77828,41,20376,1525,0,101386,434,1627,218,2183,0,26492,32042,92,2013,19105,3148,96
262,0,3277,51,287,12394,5111,7497,636,0,39022,12241,0,16892,1352,4564,77531,40,21033,1517,0,102695,440,1622,217,2264,0,26160,31913,91,2029,19243,3099,93
263,0,3346,54,295,13254,5280,8317,676,0,39268,12526,0,17748,1451,4672,78866,43,21997,1511,0,108349,466,1629,209,2554,0,26926,32160,93,2080,20012,3097,91
264,0,3502,60,318,14154,5625,8970,716,0,40179,13193,0,17658,1583,4784,81009,45,21990,1537,0,110151,544,1660,241,2869,0,28335,32900,93,2197,21028,3166,94
265,0,3494,60,319,14316,5603,9213,731,0,40849,12871,0,17363,1590,4742,81026,43,21579,1627,0,109061,591,1770,235,2976,0,28887,33056,89,2157,20977,3321,96
266,0,3411,57,313,14255,5457,9343,716,0,40122,12357,0,16903,1573,4634,79863,43,21032,1638,0,107540,604,1804,228,3032,0,29037,32484,93,2076,20779,3291,100
267,0,3350,53,305,14218,5253,9333,692,0,39277,11632,0,16234,1539,4542,78338,40,20328,1619,0,105087,607,1774,214,3014,0,28537,31906,82,1981,20307,3247,97
268,0,3259,49,290,13651,5444,9166,673,0,38019,10875,0,15310,1464,4385,75981,36,19332,1602,0,101257,599,1779,162,2947,0,27667,31166,77,1862,19663,3196,91
269,0,3150,44,274,12997,4968,8988,618,0,36314,10247,0,14382,1377,4251,72804,33,18249,1547,0,97426,585,1721,151,2893,0,26913,30159,83,1733,18894,3093,92
270,0,3059,38,260,12430,4394,8788,594,0,34476,9232,0,13707,1281,4104,70037,31,17366,1503,0,94583,559,1630,136,2907,0,26213,29134,80,1624,18110,2968,89
271,0,2921,34,252,12111,4222,8650,583,0,32858,8755,0,13485,1259,4039,68139,29,16850,1443,0,92830,544,1551,115,2941,0,25570,28408,72,1552,17662,2868,91
272,0,2863,32,250,11929,4125,8541,578,0,31810,8447,0,13415,1255,3991,66667,27,16509,1426,0,91702,543,1506,93,2965,0,25264,27993,80,1505,17367,2769,87
273,0,2875,32,250,11857,4082,8434,585,0,31222,8343,0,13322,1236,4014,66324,28,16314,1405,0,91294,534,1464,84,3035,0,25124,27774,64,1501,17188,2728,90
274,0,2872,32,254,11959,4136,8453,594,0,31134,8419,0,13466,1244,3963,66392,29,16297,1398,0,92057,530,1455,78,3160,0,25178,27792,81,1527,17111,2715,88
275,0,2923,33,261,12262,4317,8522,619,0,31618,8739,0,13856,1267,3997,67163,28,16678,1394,0,93992,541,1460,95,3346,0,25375,28025,76,1600,17357,2729,84
276,0,2993,35,273,12734,4632,8767,659,0,32929,9422,0,14304,1327,4129,68293,31,17336,1391,0,95968,549,1478,117,3558,0,26179,28602,70,1727,17529,2764,88
277,0,3082,36,286,13292,5027,8974,690,0,34773,10268,0,15021,1422,4215,69725,34,18109,1428,0,99170,565,1519,133,3613,0,26820,29423,82,1851,18145,2821,90
278,0,3143,41,297,13828,5322,9157,728,0,36469,11352,0,15552,1437,4345,71721,38,18815,1477,0,101543,586,1588,167,3523,0,27707,30260,75,1985,18817,2910,94
279,0,3237,46,299,14071,5349,9147,753,0,37581,12213,0,15561,1474,4432,73560,41,19277,1546,0,102555,585,1627,199,3343,0,28359,30860,86,2034,19306,2996,98
280,0,3300,51,294,14166,5281,8937,756,0,38366,12663,0,15377,1435,4509,75111,43,19245,1573,0,102342,576,1650,214,3017,0,28539,31512,77,2033,19640,3082,88
281,0,3365,55,284,14060,5190,8651,753,0,38887,12936,0,15163,1355,4485,75592,41,19135,1609,0,101442,535,1664,215,2706,0,28287,31929,77,2033,19516,3103,94
282,0,3377,57,277,13819,5155,8393,751,0,39130,13086,0,15130,1310,4461,75269,43,18910,1605,0,100108,513,1640,229,2514,0,27712,31990,91,2030,19237,3082,99
283,0,3304,59,269,13638,5099,8188,739,0,38904,13210,0,15066,1253,4378,74897,40,18732,1576,0,99335,489,1594,223,2351,0,27061,31576,77,2024,19044,3040,96
284,0,3272,60,262,13527,5093,8003,739,0,38536,13232,0,15339,1187,4322,74015,41,18759,1546,0,99701,472,1554,225,2238,0,26620,31277,78,2023,18790,2982,97
285,0,3227,60,257,13585,5112,8047,749,0,38152,13218,0,15782,1170,4286,73427,40,18968,1527,0,100678,462,1508,224,2233,0,26586,30989,81,2021,18776,2898,93
286,0,3272,59,257,13778,5155,8228,758,0,38078,13098,0,16285,1180,4326,72903,42,19564,1502,0,101783,459,1501,232,2335,0,26758,30955,67,2034,18926,2862,86
287,0,3198,59,270,14287,5235,8633,791,0,38190,13070,0,17186,1239,4444,74106,43,20537,1495,0,105629,467,1514,223,2590,0,27331,31267,76,2044,19364,2904,88
288,0,3325,59,292,14510,5516,8746,799,0,39030,13474,0,17051,1305,4494,76489,44,20590,1536,0,106614,504,1579,249,2867,0,28161,32360,68,2136,19897,3000,89
289,0,3359,61,287,14397,5338,8662,790,0,40540,12939,0,16615,1312,4440,76363,42,20200,1626,0,105261,507,1697,233,2987,0,28087,32676,83,2098,19632,3203,101
290,0,3369,58,280,14265,5111,8499,783,0,40434,12359,0,16145,1285,4350,75288,40,19762,1643,0,103641,488,1765,204,3048,0,27755,32381,69,2024,19354,3221,94
291,0,3301,55,266,13976,4813,8229,744,0,40045,11723,0,15517,1241,4243,73805,38,19161,1622,0,101700,463,1745,182,3071,0,27026,31960,72,1917,18846,3206,96
292,0,3214,52,250,13640,4471,7875,719,0,39433,10967,0,14700,1172,4032,71890,34,18385,1584,0,99117,444,1719,203,3009,0,26033,31349,76,1797,18076,3184,95
293,0,3047,47,234,13246,4128,7574,680,0,38634,10120,0,13848,1108,3852,69212,31,17535,1553,0,95716,412,1676,253,2961,0,25052,30458,68,1663,17478,3095,93
294,0,2973,42,220,12977,3814,7328,654,0,37508,9272,0,13592,1038,3719,66850,28,16743,1494,0,92644,379,1598,277,2927,0,24400,29514,65,1546,16628,2991,94
295,0,2654,39,209,12836,3604,7213,638,0,36520,8697,0,13423,986,3561,66070,28,16203,1434,0,90780,352,1527,227,2905,0,23611,28761,76,1472,16099,2890,88
296,0,2976,36,203,12771,3500,7177,625,0,36063,8332,0,13379,968,3537,65226,27,15882,1404,0,89747,345,1490,229,2873,0,23226,28383,58,1420,15748,2825,77
