,YAD,AECI,HST,TAL,DUK,FPC,CPLE,CPLW,EEI,FPL,GRID,ISNE,JEA,LGEE,MISO,NSB,NYISO,NWMT,OVEC,PJM,AEC,PNM,SEC,SC,SEPA,SOCO,SWPP,SPA,TEC,TVA,WACM,WAUW,NB,ERCOT
2019-07-28 15:00:00,0,2490,80,356,12278,7483,7252,535,0,18054,0,14977,1617,4038,79356,65,21893,1304,0,101686,519,1419,256,2702,0,25454,30185,73,2930,16892,2259,91,0,0
2019-07-28 16:00:00,0,2776,89,387,13473,8306,7943,562,0,19645,0,16075,1718,4399,84961,71,23135,1348,0,109561,593,1458,286,2882,0,27816,32480,74,3215,18770,2355,100,0,0
2019-07-28 17:00:00,0,2975,95,416,14631,8951,8620,602,0,20830,0,17098,1738,4690,89422,75,24093,1402,0,116343,660,1525,342,3092,0,30499,34777,83,3439,20599,2514,103,0,0
2019-07-28 18:00:00,0,3257,101,438,15538,9435,9171,626,0,21519,0,17901,1688,4875,93038,79,24723,1461,0,121201,715,1628,466,3205,0,32811,36966,83,3616,22286,2643,112,0,0
2019-07-28 19:00:00,0,3486,102,457,16182,9801,9608,636,0,21632,0,18527,1691,5071,95401,83,25159,1507,0,125131,761,1728,466,3377,0,34679,38850,95,3725,23627,2734,110,0,0
2019-07-28 20:00:00,0,3664,101,467,16578,10068,9916,661,0,21333,0,19233,1711,5198,96970,86,25684,1528,0,128577,780,1842,43,3475,0,35849,40409,104,3765,24371,2810,117,0,0
2019-07-28 21:00:00,0,3804,98,478,16804,10221,10089,667,0,21119,0,19990,1754,5326,97945,88,26257,1574,0,131557,802,1946,43,3465,0,36566,41619,96,3670,25041,2786,120,0,0
2019-07-28 22:00:00,0,3851,91,478,16998,10103,10108,683,0,20829,0,20688,1801,5392,98440,89,26487,1592,0,133074,809,2052,377,3520,0,37007,42632,102,3653,25364,2842,119,0,0
2019-07-28 23:00:00,0,3933,86,449,16719,9686,9937,672,0,20103,0,20868,1807,5357,98119,84,26284,1630,0,132077,821,2143,274,3445,0,37156,43308,103,3537,25561,2893,122,0,0
2019-07-29 00:00:00,0,3945,84,426,16131,8996,9443,654,0,19239,0,20403,1742,5221,96608,78,25750,1648,0,127965,809,2218,255,3227,0,36882,43618,95,3363,25381,2934,127,0,0
2019-07-29 01:00:00,0,3870,84,407,15354,8371,8928,627,0,18642,0,20008,1695,4987,93885,75,25472,1687,0,123311,796,2249,394,3019,0,35825,43133,99,3219,24596,3010,128,0,0
2019-07-29 02:00:00,0,3684,83,395,14733,7909,8443,629,0,17925,0,19209,1651,4851,91648,70,25073,1718,0,119358,736,2287,234,2919,0,34245,41928,86,3106,23389,3044,131,0,0
2019-07-29 03:00:00,0,3528,78,364,13500,7236,7648,558,0,16662,0,17691,1520,4507,88956,63,23793,1739,0,112158,699,2275,250,2684,0,33163,40467,84,2848,22591,3020,125,0,0
2019-07-29 04:00:00,0,3348,72,332,12208,6475,6818,503,0,15394,0,16198,1372,4162,83972,57,22063,1701,0,104638,650,2235,274,2464,0,30867,39346,93,2557,21275,2954,128,0,0
2019-07-29 05:00:00,0,3113,66,301,11189,5799,6184,451,0,13930,0,15441,1253,3824,78770,51,20468,1658,0,97890,567,2185,160,2300,0,28369,37180,75,2319,19467,2861,122,0,0
2019-07-29 06:00:00,0,2781,61,279,10430,5342,5681,425,0,12956,0,15412,1173,3596,74542,48,19425,1624,0,92935,513,2094,108,2065,0,26095,34746,75,2135,17707,2809,118,0,0
2019-07-29 07:00:00,0,2571,57,263,9908,5020,5420,407,0,12281,0,15009,1126,3410,71636,46,18616,1532,0,89726,465,1939,81,1970,0,25182,32702,67,2009,16447,2569,114,0,0
2019-07-29 08:00:00,0,2395,55,254,9642,4851,5228,402,0,11898,0,14712,1106,3311,69710,44,18199,1429,0,87636,434,1758,69,1928,0,24318,31267,77,1944,15533,2398,105,0,0
2019-07-29 09:00:00,0,2299,55,252,9638,4808,5226,413,0,11855,0,14810,1124,3308,69030,43,18122,1356,0,87316,413,1655,66,1844,0,23606,30193,66,1979,15115,2291,101,0,0
2019-07-29 10:00:00,0,2221,57,260,10076,5000,5454,427,0,12189,0,15428,1197,3370,70072,43,18646,1315,0,89779,403,1584,60,1816,0,23424,29517,60,2059,14870,2218,100,0,0
2019-07-29 11:00:00,0,2199,57,279,10737,5345,5812,468,0,12792,0,15997,1299,3572,72283,46,19810,1300,0,93701,408,1540,62,1818,0,24055,29416,72,2174,15099,2165,97,0,0
2019-07-29 12:00:00,0,2244,56,295,11460,5656,6225,504,0,13471,0,17185,1360,3767,75842,47,21622,1272,0,97943,422,1517,62,1925,0,25218,30151,68,2268,15746,2152,95,0,0
2019-07-29 13:00:00,0,2341,61,315,12282,6161,6696,539,0,14994,0,17939,1472,4114,79939,56,23271,1287,0,104169,451,1521,154,2099,0,25537,31295,73,2468,16531,2160,96,0,0
2019-07-29 14:00:00,0,2396,70,341,13323,6863,7361,562,0,16805,0,18586,1612,4506,83842,61,24755,1312,0,111553,473,1557,242,2474,0,27052,32665,72,2737,17920,2231,94,0,0
2019-07-29 15:00:00,0,2567,80,372,14590,7664,8196,612,0,18634,0,19353,1766,4900,87937,67,26150,1370,0,119303,526,1602,256,2730,0,28933,34341,80,3008,19392,2298,98,0,0
2019-07-29 16:00:00,0,2612,88,403,15894,8461,9004,649,0,20308,0,20198,1902,5262,92023,72,27400,1446,0,126079,590,1682,286,2970,0,31593,36198,85,3304,21264,2427,106,0,0
2019-07-29 17:00:00,0,2783,95,435,16978,9205,9769,681,0,21579,0,21001,2024,5541,95702,77,28372,1509,0,131571,663,1767,342,3189,0,34512,38420,85,3564,23268,2559,109,0,0
2019-07-29 18:00:00,0,2985,100,465,17823,9798,10338,718,0,22574,0,21850,2091,5758,98681,79,29185,1545,0,135516,730,1847,466,3331,0,36982,40370,90,3752,24810,2704,118,0,0
2019-07-29 19:00:00,0,3162,101,488,18339,10208,10701,725,0,23077,0,22490,2128,5866,100559,82,29706,1606,0,138078,773,1926,466,3425,0,38598,42196,86,3879,25930,2775,121,0,0
2019-07-29 20:00:00,0,3347,97,506,18742,10497,10921,741,0,23098,0,22823,2160,5916,100737,85,30073,1646,0,139476,811,1966,43,3443,0,39393,43748,91,3848,26810,2872,121,0,0
2019-07-29 21:00:00,0,3506,97,514,18942,10616,10960,748,0,22875,0,23098,2188,5838,99785,85,30383,1666,0,140604,837,2025,43,3564,0,40084,44583,83,3721,27240,2963,129,0,0
2019-07-29 22:00:00,0,3601,99,518,18900,10412,10925,738,0,22607,0,23380,2198,5759,98958,84,30339,1719,0,140619,856,2135,377,3564,0,40524,44794,98,3660,27319,3052,132,0,0
2019-07-29 23:00:00,0,3718,99,511,18545,9933,10736,730,0,22133,0,23281,2179,5570,97804,78,29777,1779,0,139577,855,2232,274,3476,0,40482,44922,82,3575,26879,3119,130,0,0
2019-07-30 00:00:00,0,3771,98,484,17752,9354,10256,710,0,21207,0,22735,2073,5290,95879,74,28947,1802,0,135480,865,2305,255,3346,0,39783,44689,85,3472,26329,3168,138,0,0
2019-07-30 01:00:00,0,3740,97,449,16752,8874,9683,689,0,20432,0,22119,1987,5058,92510,69,28205,1830,0,130259,834,2332,394,3084,0,38380,43987,92,3349,25381,3165,140,0,0
2019-07-30 02:00:00,0,3559,94,423,15879,8359,9089,664,0,19403,0,20906,1912,4903,89922,67,27212,1834,0,125078,785,2319,234,2969,0,36516,42853,81,3217,24213,3125,137,0,0
2019-07-30 03:00:00,0,3301,87,388,14392,7592,8160,592,0,17835,0,19003,1734,4588,86673,61,25388,1832,0,115762,755,2305,250,2671,0,35220,40911,83,2941,23409,3070,137,0,0
2019-07-30 04:00:00,0,3156,79,350,12925,6791,7285,532,0,15997,0,17488,1562,4221,81384,54,23459,1769,0,107068,682,2243,274,2445,0,32541,39311,79,2659,21863,2992,141,0,0
2019-07-30 05:00:00,0,2805,68,308,11821,6113,6585,483,0,14244,0,16619,1421,3937,76501,49,21904,1720,0,100950,621,2215,160,2214,0,29601,36790,71,2424,19973,2916,131,0,0
2019-07-30 06:00:00,0,2522,62,287,11052,5622,6088,453,0,13145,0,16293,1329,3710,72235,47,20786,1667,0,96035,553,2130,108,2082,0,27472,33995,76,2238,18379,2829,128,0,0
2019-07-30 07:00:00,0,2289,59,271,10489,5315,5721,436,0,12510,0,15926,1246,3556,69312,44,20012,1567,0,91824,503,1937,81,1983,0,26471,31786,65,2120,17202,2629,120,0,0
2019-07-30 08:00:00,0,2137,57,259,10098,5098,5537,422,0,12217,0,15576,1208,3442,67338,43,19531,1459,0,89411,468,1763,69,1925,0,25558,30281,53,2050,16381,2462,111,0,0
2019-07-30 09:00:00,0,2040,57,255,10059,5036,5446,425,0,12086,0,15595,1219,3406,66651,41,19402,1376,0,88988,445,1646,66,1905,0,24748,29247,74,2050,15937,2336,108,0,0
2019-07-30 10:00:00,0,1949,59,263,10406,5186,5681,444,0,12208,0,15854,1275,3510,67355,45,19920,1326,0,91400,433,1564,60,1967,0,24404,28541,58,2132,15626,2257,99,0,0
2019-07-30 11:00:00,0,1956,58,285,11031,5509,5986,485,0,12764,0,16784,1369,3716,70103,45,21161,1290,0,95387,430,1518,62,2015,0,24851,28365,61,2247,15809,2227,99,0,0
2019-07-30 12:00:00,0,2032,56,301,11629,5789,6353,520,0,13278,0,18208,1428,3898,73163,49,22972,1276,0,99684,450,1488,62,2125,0,25731,29062,68,2318,16587,2201,95,0,0
2019-07-30 13:00:00,0,2117,57,321,12378,6281,6852,551,0,14381,0,18753,1520,4087,76727,53,24461,1277,0,104721,466,1486,154,2290,0,25994,30245,70,2492,17320,2205,98,0,0
2019-07-30 14:00:00,0,2260,61,352,13277,6973,7542,579,0,15925,0,19278,1533,4336,79707,64,25844,1305,0,110601,499,1534,242,2520,0,27475,31579,71,2768,18218,2271,96,0,0
2019-07-30 15:00:00,0,2350,64,386,14504,7837,8318,616,0,17727,0,20317,1800,4559,83214,71,27126,1379,0,117427,546,1579,256,2732,0,29259,33336,82,3096,18993,2334,99,0,0
2019-07-30 16:00:00,0,2629,72,422,15734,8704,9033,657,0,19585,0,21389,1123,4810,86835,75,28303,1452,0,123866,613,1668,286,3011,0,31801,35285,82,3395,19927,2452,109,0,0
2019-07-30 17:00:00,0,2844,82,457,16934,9466,9742,692,0,20918,0,22289,2095,5048,89931,77,29134,1529,0,129495,693,1746,342,3275,0,34779,37650,83,3649,21270,2571,114,0,0
2019-07-30 18:00:00,0,3111,91,489,17913,10048,10310,726,0,22097,0,23018,2227,5252,92368,76,29757,1600,0,133875,756,1845,466,3417,0,37193,39970,77,3846,22578,2671,121,0,0
2019-07-30 19:00:00,0,3266,95,507,18657,10377,10755,742,0,22722,0,23328,2305,5440,94474,71,29971,1639,0,136959,803,1950,466,3537,0,39077,42046,103,4003,23655,2798,123,0,0
2019-07-30 20:00:00,0,3436,101,520,19087,10425,11052,728,0,23002,0,23407,2359,5557,95659,69,29813,1705,0,138059,839,2063,43,3619,0,40328,43814,84,4104,24451,2758,133,0,0
2019-07-30 21:00:00,0,3557,105,524,19217,10302,11169,715,0,22802,0,23769,2386,5540,96558,66,30052,1738,0,138514,867,2138,43,3678,0,40898,44952,94,4139,25128,2989,136,0,0
2019-07-30 22:00:00,0,3636,106,521,18945,10118,11106,706,0,22287,0,23973,2397,5434,96803,67,30068,1784,0,137632,883,2218,377,3730,0,40970,45812,107,4129,25439,3081,146,0,0
2019-07-30 23:00:00,0,3740,106,498,18354,9807,10910,691,0,21518,0,23851,2312,5295,96374,65,29422,1803,0,134625,883,2292,274,3609,0,40521,46258,93,4013,25415,3143,143,0,0
2019-07-31 00:00:00,0,3771,104,477,17453,9433,10458,671,0,20547,0,23293,2219,5088,94447,62,28445,1826,0,129414,873,2342,255,3488,0,39084,45978,90,3815,24909,3222,149,0,0
2019-07-31 01:00:00,0,3735,102,465,16610,8960,9966,653,0,19822,0,22621,2141,4804,91397,64,27615,1851,0,124257,839,2368,394,3235,0,37321,45207,95,3643,24282,3086,152,0,0
2019-07-31 02:00:00,0,3497,99,437,15830,8501,9410,635,0,19005,0,21351,2040,4650,88340,61,26629,1832,0,119129,787,2373,234,3131,0,35712,43753,85,3426,23374,3184,148,0,0
2019-07-31 03:00:00,0,3316,92,406,14466,7698,8553,595,0,17662,0,19464,1880,4332,84915,55,24961,1795,0,110541,764,2342,250,2847,0,34471,41867,77,3121,22903,3115,151,0,0
2019-07-31 04:00:00,0,3180,84,365,13190,6897,7726,526,0,16151,0,17683,1688,4007,79206,51,23068,1742,0,102667,696,2293,274,2564,0,32142,40685,87,2827,21468,3022,142,0,0
2019-07-31 05:00:00,0,2869,77,332,12120,6278,7042,481,0,14813,0,16650,1522,3684,74301,47,21489,1689,0,96752,623,2259,160,2327,0,29738,38037,78,2592,19785,2961,137,0,0
2019-07-31 06:00:00,0,2501,71,308,11339,5829,6541,451,0,13826,0,16635,1412,3516,70202,44,20376,1628,0,91837,556,2147,108,2176,0,27927,35221,64,2416,18237,2853,132,0,0
2019-07-31 07:00:00,0,2264,68,285,10823,5510,6194,435,0,13142,0,16037,1308,3361,67273,41,19557,1529,0,88489,507,1961,81,2097,0,26625,33031,59,2289,17089,2674,124,0,0
2019-07-31 08:00:00,0,2104,64,268,10503,5287,5967,425,0,12662,0,15883,1270,3255,65342,40,19040,1420,0,86332,475,1807,69,2004,0,25794,31417,74,2187,16321,2473,117,0,0
2019-07-31 09:00:00,0,2030,63,265,10464,5209,5902,429,0,12455,0,15864,1262,3192,64160,41,18931,1362,0,86064,453,1710,66,2016,0,25015,30340,69,2162,15690,2373,110,0,0
2019-07-31 10:00:00,0,1982,63,272,10884,5330,6111,447,0,12722,0,16138,1332,3291,64820,43,19472,1303,0,88245,439,1626,60,2065,0,24818,29616,66,2235,15277,2285,108,0,0
2019-07-31 11:00:00,0,1948,63,293,11558,5671,6415,490,0,13322,0,16745,1425,3466,67396,44,20616,1295,0,91683,438,1571,62,2101,0,24973,29338,65,2339,15391,2229,102,0,0
2019-07-31 12:00:00,0,2007,62,309,12126,5943,6805,525,0,13809,0,17819,1487,3703,70133,47,22156,1286,0,96016,462,1542,62,2219,0,26026,30029,68,2400,16004,2190,101,0,0
2019-07-31 13:00:00,0,2136,64,327,12739,6476,7397,554,0,14983,0,18311,1603,3893,73319,55,23351,1295,0,100551,476,1523,154,2431,0,26230,31148,64,2583,16739,2210,101,0,0
2019-07-31 14:00:00,0,2232,71,357,13393,7256,8121,583,0,16715,0,19164,1742,4151,76458,61,24433,1339,0,105093,509,1555,242,2673,0,27216,32289,77,2858,17876,2267,98,0,0
2019-07-31 15:00:00,0,2358,81,395,14219,8193,8951,615,0,18685,0,20126,1905,4429,80094,70,25494,1396,0,111414,549,1593,256,2903,0,29139,33807,75,3189,19182,2344,105,0,0
2019-07-31 16:00:00,0,2600,88,434,15110,9148,9664,652,0,20337,0,20938,2070,4736,83851,77,26352,1478,0,117651,615,1672,286,3199,0,31665,35698,78,3533,20830,2486,110,0,0
2019-07-31 17:00:00,0,2798,92,471,15988,9944,10314,678,0,21678,0,21732,2232,4989,87405,82,27027,1548,0,122448,698,1755,342,3410,0,34123,37974,94,3841,22558,2620,117,0,0
2019-07-31 18:00:00,0,3018,98,496,17075,10536,10860,698,0,22765,0,22450,2363,5247,90783,85,27612,1587,0,126486,762,1854,466,3561,0,36457,40186,88,3998,24104,2756,124,0,0
2019-07-31 19:00:00,0,3202,98,516,18001,10833,11163,725,0,23248,0,22626,2418,5497,93840,88,27714,1652,0,128573,821,1953,466,3644,0,38618,42093,91,4053,25189,2858,122,0,0
2019-07-31 20:00:00,0,3389,94,528,18361,10849,11402,750,0,22947,0,22344,2408,5651,95835,86,27196,1692,0,128858,857,2059,43,3726,0,40321,43787,84,4075,25811,2964,132,0,0
2019-07-31 21:00:00,0,3446,100,541,18286,10373,11299,759,0,22199,0,21226,2376,5651,97059,83,26778,1746,0,128708,881,2163,43,3776,0,41099,45086,110,4064,26343,3072,134,0,0
2019-07-31 22:00:00,0,3571,104,536,17816,9725,11038,764,0,21237,0,20713,2325,5656,97668,77,26251,1789,0,127331,898,2221,377,3797,0,41429,45926,100,3836,26552,3142,136,0,0
2019-07-31 23:00:00,0,3590,105,509,17350,9067,10699,737,0,20286,0,20214,2264,5621,97245,72,25494,1855,0,124099,902,2329,274,3723,0,41202,46404,97,3359,26539,3206,145,0,0
2019-08-01 00:00:00,0,3605,101,514,16530,8279,10163,694,0,19459,0,19648,2171,5429,95187,64,24726,1885,0,119322,908,2394,255,3583,0,40329,46041,92,3139,26237,3247,149,0,0
2019-08-01 01:00:00,0,3545,99,486,15739,7824,9829,674,0,18953,0,19251,2138,5195,91685,62,24167,1921,0,115036,868,2435,394,3412,0,38983,45305,95,2992,25482,3238,159,0,0
2019-08-01 02:00:00,0,3409,95,471,15074,7314,9334,655,0,17956,0,18320,2047,5055,88790,59,23436,1891,0,110746,822,2444,234,3189,0,37284,43904,90,2794,24375,3193,153,0,0
2019-08-01 03:00:00,0,3259,89,429,13810,6676,8505,589,0,16603,0,16978,1880,4666,85370,53,21988,1839,0,103676,782,2382,250,2895,0,36007,42203,85,2571,23561,3154,155,0,0
2019-08-01 04:00:00,0,3185,79,390,12542,6019,7697,525,0,15214,0,15616,1695,4309,80007,47,20352,1806,0,96351,717,2270,274,2680,0,33374,40795,83,2364,21952,2969,147,0,0
2019-08-01 05:00:00,0,2801,73,354,11581,5512,7012,476,0,14121,0,14754,1569,3978,75006,45,19032,1743,0,91595,649,2262,160,2469,0,30694,38278,87,2166,20023,2947,144,0,0
2019-08-01 06:00:00,0,2633,68,324,10836,5125,6526,448,0,13223,0,14583,1481,3698,70557,40,18113,1709,0,86872,578,2183,108,2319,0,28602,35679,79,2026,18269,2865,135,0,0
2019-08-01 07:00:00,0,2326,64,306,10340,4840,6169,432,0,12610,0,14145,1413,3517,67343,38,17492,1593,0,83641,529,1989,81,2216,0,27086,33480,75,1944,17148,2668,128,0,0
2019-08-01 08:00:00,0,2243,62,283,10032,4671,5963,422,0,12309,0,13783,1366,3347,65233,39,17133,1491,0,81771,496,1821,69,2138,0,26256,32031,74,1897,16203,2475,116,0,0
2019-08-01 09:00:00,0,2109,60,280,10011,4656,5915,421,0,12250,0,13843,1374,3264,64295,38,17115,1421,0,81535,472,1709,66,2115,0,25353,30951,66,1887,15497,2356,106,0,0
2019-08-01 10:00:00,0,2088,62,288,10377,4813,6122,443,0,12448,0,14382,1445,3338,65078,39,17654,1384,0,84328,450,1632,60,2021,0,25009,30311,73,1963,15103,2273,99,0,0
2019-08-01 11:00:00,0,2070,63,316,11051,5162,6451,486,0,13016,0,15121,1547,3576,66920,42,18787,1358,0,88525,454,1574,62,2058,0,25502,30144,72,2069,15227,2233,93,0,0
2019-08-01 12:00:00,0,2164,60,332,11648,5462,6782,520,0,13481,0,15889,1589,3675,69642,45,20214,1337,0,93640,476,1533,62,2149,0,26322,30801,67,2166,15940,2182,99,0,0
2019-08-01 13:00:00,0,2274,62,354,12399,5959,7249,545,0,14469,0,16440,1654,3908,72972,50,21372,1346,0,97712,483,1523,154,2334,0,26455,31981,78,2370,16740,2222,99,0,0
2019-08-01 14:00:00,0,2357,63,385,13357,6580,7884,572,0,15880,0,16765,1687,4204,76817,54,22139,1369,0,102326,520,1557,242,2556,0,27637,33045,74,2632,17773,2286,97,0,0
2019-08-01 15:00:00,0,2461,65,409,14605,7339,8734,609,0,17094,0,17205,1889,4563,80725,56,22959,1418,0,108113,565,1604,256,2833,0,29491,34296,79,2957,18948,2365,101,0,0
2019-08-01 16:00:00,0,2560,69,443,15928,8166,9592,643,0,18322,0,17528,2046,4977,84806,62,23692,1502,0,113964,638,1682,286,3110,0,32010,35645,87,3270,20599,2473,106,0,0
2019-08-01 17:00:00,0,2721,72,478,17165,8958,10335,673,0,18943,0,17976,2022,5257,88571,64,24365,1569,0,119245,714,1769,342,3360,0,34908,37389,88,3527,22348,2634,118,0,0
2019-08-01 18:00:00,0,2828,73,491,18166,9496,10923,716,0,18883,0,18583,1842,5482,91809,70,25082,1631,0,124157,776,1866,466,3514,0,37569,39260,84,3723,24044,2703,127,0,0
2019-08-01 19:00:00,0,2996,73,505,18721,9745,11079,699,0,18532,0,19105,1772,5697,95267,73,25696,1688,0,127583,831,1984,466,3670,0,39683,41073,94,3732,25315,2741,136,0,0
2019-08-01 20:00:00,0,3138,74,523,18802,9568,10935,686,0,18065,0,19534,1768,5781,97371,78,26294,1753,0,129863,825,2108,43,3763,0,40784,42903,110,3407,26106,2809,136,0,0
2019-08-01 21:00:00,0,3327,77,500,18390,8888,10814,682,0,17798,0,20077,1825,5813,99173,80,26700,1798,0,130795,890,2218,43,3749,0,40692,44097,101,3098,26660,2873,144,0,0
2019-08-01 22:00:00,0,3476,81,476,17667,8264,10543,677,0,17384,0,20476,1865,5790,99976,75,26715,1831,0,130578,884,2299,377,3649,0,40029,44834,100,2942,26878,2899,148,0,0
2019-08-01 23:00:00,0,3568,84,442,16639,7821,10211,666,0,17038,0,20326,1886,5670,99763,71,26100,1879,0,127943,878,2338,274,3652,0,38508,44908,99,2809,26606,2925,150,0,0
2019-08-02 00:00:00,0,3622,83,438,15614,7479,9672,656,0,16582,0,19546,1841,5500,97769,69,25268,1894,0,123189,851,2396,255,3581,0,37016,44516,102,2730,25799,2968,154,0,0
2019-08-02 01:00:00,0,3581,84,438,14978,7258,9304,648,0,16524,0,18877,1831,5267,94324,63,24483,1893,0,118173,799,2425,394,3410,0,35730,43902,91,2688,24960,2984,156,0,0
2019-08-02 02:00:00,0,3411,82,412,14133,6962,8574,636,0,16045,0,17781,1772,5081,91325,60,23578,1858,0,113388,755,2389,234,3291,0,34635,42740,95,2622,23956,2979,155,0,0
2019-08-02 03:00:00,0,3205,77,377,13032,6401,8023,593,0,15150,0,16101,1654,4756,87722,53,21968,1787,0,105489,735,2340,250,2982,0,33571,41514,93,2456,23258,2895,153,0,0
2019-08-02 04:00:00,0,3136,72,340,11973,5824,7251,527,0,14068,0,14603,1498,4326,82260,50,20226,1743,0,98592,663,2279,274,2684,0,31290,40388,85,2267,21867,2823,150,0,0
2019-08-02 05:00:00,0,2828,67,315,11087,5322,6682,481,0,13070,0,13491,1387,4002,76715,46,18865,1693,0,92749,607,2216,160,2495,0,29043,38089,78,2072,20067,2785,141,0,0
2019-08-02 06:00:00,0,2601,63,287,10477,4943,6272,453,0,12428,0,12912,1297,3779,72258,45,17908,1650,0,87910,542,2112,108,2316,0,27148,35583,77,1932,18598,2723,137,0,0
2019-08-02 07:00:00,0,2323,56,271,10077,4711,6014,432,0,11922,0,12618,1262,3566,69100,41,17249,1574,0,84953,494,1954,81,2228,0,26199,33519,84,1866,17076,2563,127,0,0
2019-08-02 08:00:00,0,2198,53,258,9882,4587,5827,425,0,11432,0,12295,1221,3414,66762,42,16833,1459,0,83027,467,1802,69,2165,0,25383,32041,67,1814,16120,2388,120,0,0
2019-08-02 09:00:00,0,2089,53,255,9868,4608,5839,428,0,11284,0,12318,1249,3388,65609,42,16822,1403,0,82991,451,1686,66,2111,0,24768,30863,59,1832,15519,2271,114,0,0
2019-08-02 10:00:00,0,1975,55,264,10223,4819,6027,448,0,11576,0,12809,1319,3422,66079,42,17305,1359,0,85167,436,1636,60,2142,0,24489,30059,70,1943,15010,2203,108,0,0
2019-08-02 11:00:00,0,1980,55,288,10913,5227,6368,486,0,12247,0,13290,1435,3552,68365,44,18353,1337,0,88473,437,1546,62,2251,0,24238,29836,58,2074,15204,2162,109,0,0
2019-08-02 12:00:00,0,2007,54,317,11454,5526,6638,524,0,12807,0,14273,1488,3784,70704,48,19794,1328,0,92713,452,1512,62,2328,0,25691,30246,73,2133,15912,2144,106,0,0
2019-08-02 13:00:00,0,2130,56,337,11966,5925,6992,547,0,13681,0,14817,1550,4012,73788,52,20890,1322,0,95830,476,1511,154,2484,0,26061,31297,74,2270,16613,2152,108,0,0
2019-08-02 14:00:00,0,2269,63,365,12501,6411,7437,569,0,15049,0,14952,1532,4325,78111,58,21738,1361,0,100068,493,1548,242,2704,0,26756,32356,70,2490,17631,2200,106,0,0
2019-08-02 15:00:00,0,2347,71,393,13140,7012,7970,593,0,16583,0,15420,1683,4708,82448,63,22575,1399,0,105449,521,1592,256,3035,0,28417,33549,78,2767,18870,2255,106,0,0
2019-08-02 16:00:00,0,2481,79,424,13815,7689,8614,616,0,17968,0,15893,1219,5045,86830,65,23279,1493,0,110733,579,1661,286,3300,0,30392,34833,75,3041,20493,2417,111,0,0
2019-08-02 17:00:00,0,2695,87,453,14611,8403,9126,640,0,18851,0,16334,1682,5325,90866,60,23851,1552,0,115770,634,1760,342,3528,0,32501,36062,85,3251,22150,2541,124,0,0
2019-08-02 18:00:00,0,2801,91,482,15367,8913,9538,642,0,19531,0,16930,1624,5573,94490,59,24540,1611,0,120100,693,1857,466,3723,0,34508,37389,93,3361,23500,2654,126,0,0
2019-08-02 19:00:00,0,2950,92,504,16017,9072,9815,655,0,19876,0,17516,1647,5709,97462,57,25137,1680,0,123454,722,1968,466,3730,0,36393,38792,82,3427,24845,2739,130,0,0
2019-08-02 20:00:00,0,3047,90,503,16548,8844,9919,667,0,19460,0,18100,1682,5767,99677,58,25484,1712,0,125716,763,2058,43,3791,0,37504,40037,93,3438,25607,2832,140,0,0
2019-08-02 21:00:00,0,3164,91,454,16722,8384,9881,680,0,18475,0,18766,1778,5761,100912,59,25822,1760,0,127180,755,2146,43,3681,0,37916,40664,98,3406,26004,2936,141,0,0
2019-08-02 22:00:00,0,3222,91,428,16547,7903,9755,673,0,17786,0,19146,1805,5752,101003,60,25839,1827,0,126686,756,2239,377,3591,0,37514,41112,101,3232,26046,3000,150,0,0
2019-08-02 23:00:00,0,3276,89,415,15914,7482,9174,666,0,17236,0,18901,1774,5641,99872,58,25203,1862,0,123594,750,2310,274,3533,0,36714,41209,103,3022,25858,3066,149,0,0
2019-08-03 00:00:00,0,3306,87,396,15054,7166,8918,643,0,16655,0,18212,1721,5435,97060,58,24263,1878,0,118091,729,2328,255,3351,0,35586,40797,92,2871,25246,3099,154,0,0
2019-08-03 01:00:00,0,3232,87,390,14501,7032,8557,625,0,16321,0,17734,1707,5168,92781,57,23612,1886,0,113099,701,2364,394,3257,0,34117,40000,94,2780,24274,3081,152,0,0
2019-08-03 02:00:00,0,3107,84,392,13997,6807,8150,613,0,15530,0,16893,1653,4993,89720,57,22960,1858,0,108647,662,2314,234,3114,0,32893,38954,84,2692,23018,3061,152,0,0
2019-08-03 03:00:00,0,3011,80,365,13085,6419,7597,579,0,14540,0,15514,1559,4685,86310,52,21686,1824,0,102045,651,2189,250,2857,0,32173,38065,87,2511,22304,3006,149,0,0
2019-08-03 04:00:00,0,2935,75,336,12061,5932,7001,520,0,13513,0,14126,1448,4324,80866,47,20249,1759,0,95631,610,2111,274,2622,0,30354,37265,83,2326,21089,2917,145,0,0
2019-08-03 05:00:00,0,2713,70,305,11124,5469,6459,467,0,12515,0,13159,1346,3969,76157,44,18950,1717,0,89949,562,2082,160,2431,0,28194,35544,78,2147,19410,2882,138,0,0
2019-08-03 06:00:00,0,2483,65,288,10497,5093,6087,445,0,11781,0,12935,1261,3712,71800,40,17976,1668,0,85191,515,2005,108,2278,0,26320,33511,68,2022,17921,2882,134,0,0
2019-08-03 07:00:00,0,2280,60,269,10036,4846,5817,424,0,11269,0,12787,1182,3505,68420,40,17328,1577,0,81316,478,1883,81,2141,0,25286,31734,60,1924,16728,2737,126,0,0
2019-08-03 08:00:00,0,2134,58,258,9765,4680,5636,412,0,10899,0,12854,1179,3338,65833,39,16895,1481,0,78922,445,1760,69,2091,0,24627,30335,57,1872,15859,2563,119,0,0
