Generator,Type,Time,Value,$/MWh
PORTARTHUR,Gas,41,0.0,13.102557193448662
PORTARTHUR,Gas,42,0.0,13.102557193448662
PORTARTHUR,Gas,43,0.0,13.102557193448662
PORTARTHUR,Gas,44,0.0,13.102557193448662
PORTARTHUR,Gas,45,0.0,13.102557193448662
PORTARTHUR,Gas,46,0.0,13.102557193448662
PORTARTHUR,Gas,47,0.0,13.102557193448662
PORTARTHUR,Gas,48,0.0,13.102557193448662
KOUNTZE,Gas,25,0.0,16.69164150776951
KOUNTZE,Gas,26,0.0,16.69164150776951
KOUNTZE,Gas,27,0.0,16.69164150776951
KOUNTZE,Gas,28,0.0,16.69164150776951
KOUNTZE,Gas,29,0.0,16.69164150776951
KOUNTZE,Gas,30,0.0,16.69164150776951
KOUNTZE,Gas,31,0.0,16.69164150776951
KOUNTZE,Gas,32,0.0,16.69164150776951
KOUNTZE,Gas,33,0.0,16.69164150776951
KOUNTZE,Gas,34,0.0,16.69164150776951
KOUNTZE,Gas,35,0.0,16.69164150776951
KOUNTZE,Gas,36,0.0,16.69164150776951
KOUNTZE,Gas,37,0.0,16.69164150776951
KOUNTZE,Gas,38,0.0,16.69164150776951
KOUNTZE,Gas,39,0.0,16.69164150776951
KOUNTZE,Gas,40,0.0,16.69164150776951
KOUNTZE,Gas,41,0.0,16.69164150776951
KOUNTZE,Gas,42,0.0,16.69164150776951
KOUNTZE,Gas,43,0.0,16.69164150776951
KOUNTZE,Gas,44,0.0,16.69164150776951
KOUNTZE,Gas,45,0.0,16.69164150776951
KOUNTZE,Gas,46,0.0,16.69164150776951
KOUNTZE,Gas,47,0.0,16.69164150776951
KOUNTZE,Gas,48,0.0,16.69164150776951
ORANGE,Gas,25,0.0,18.081554796942296
ORANGE,Gas,26,0.0,18.081554796942296
ORANGE,Gas,27,0.0,18.081554796942296
ORANGE,Gas,28,0.0,18.081554796942296
ORANGE,Gas,29,0.0,18.081554796942296
ORANGE,Gas,30,0.0,18.081554796942296
ORANGE,Gas,31,0.0,18.081554796942296
ORANGE,Gas,32,0.0,18.081554796942296
ORANGE,Gas,33,0.0,18.081554796942296
ORANGE,Gas,34,0.0,18.081554796942296
ORANGE,Gas,35,0.0,18.081554796942296
ORANGE,Gas,36,0.0,18.081554796942296
ORANGE,Gas,37,0.0,18.081554796942296
ORANGE,Gas,38,0.0,18.081554796942296
ORANGE,Gas,39,0.0,18.081554796942296
ORANGE,Gas,40,0.0,18.081554796942296
ORANGE,Gas,41,0.0,18.081554796942296
ORANGE,Gas,42,0.0,18.081554796942296
ORANGE,Gas,43,0.0,18.081554796942296
ORANGE,Gas,44,0.0,18.081554796942296
ORANGE,Gas,45,0.0,18.081554796942296
ORANGE,Gas,46,0.0,18.081554796942296
ORANGE,Gas,47,0.0,18.081554796942296
ORANGE,Gas,48,0.0,18.081554796942296
AVINGER,Gas,25,0.0,24.18595328021949
AVINGER,Gas,26,0.0,24.18595328021949
AVINGER,Gas,27,0.0,24.18595328021949
AVINGER,Gas,28,0.0,24.18595328021949
AVINGER,Gas,29,0.0,24.18595328021949
AVINGER,Gas,30,0.0,24.18595328021949
AVINGER,Gas,31,0.0,24.18595328021949
AVINGER,Gas,32,0.0,24.18595328021949
AVINGER,Gas,33,0.0,24.18595328021949
AVINGER,Gas,34,0.0,24.18595328021949
AVINGER,Gas,35,0.0,24.18595328021949
AVINGER,Gas,36,0.0,24.18595328021949
AVINGER,Gas,37,0.0,24.18595328021949
AVINGER,Gas,38,0.0,24.18595328021949
AVINGER,Gas,39,0.0,24.18595328021949
AVINGER,Gas,40,0.0,24.18595328021949
AVINGER,Gas,41,0.0,24.18595328021949
AVINGER,Gas,42,0.0,24.18595328021949
AVINGER,Gas,43,0.0,24.18595328021949
AVINGER,Gas,44,0.0,24.18595328021949
AVINGER,Gas,45,0.0,24.18595328021949
AVINGER,Gas,46,0.0,24.18595328021949
AVINGER,Gas,47,0.0,24.18595328021949
AVINGER,Gas,48,0.0,24.18595328021949
LONESTAR,Gas,25,0.0,15.679586027316885
LONESTAR,Gas,26,0.0,15.679586027316885
LONESTAR,Gas,27,0.0,15.679586027316885
LONESTAR,Gas,28,0.0,15.679586027316885
LONESTAR,Gas,29,0.0,15.679586027316885
LONESTAR,Gas,30,0.0,15.679586027316885
LONESTAR,Gas,31,0.0,15.679586027316885
LONESTAR,Gas,32,0.0,15.679586027316885
LONESTAR,Gas,33,0.0,15.679586027316885
LONESTAR,Gas,34,0.0,15.679586027316885
LONESTAR,Gas,35,0.0,15.679586027316885
LONESTAR,Gas,36,0.0,15.679586027316885
LONESTAR,Gas,37,0.0,15.679586027316885
LONESTAR,Gas,38,0.0,15.679586027316885
LONESTAR,Gas,39,0.0,15.679586027316885
LONESTAR,Gas,40,0.0,15.679586027316885
LONESTAR,Gas,41,0.0,15.679586027316885
LONESTAR,Gas,42,0.0,15.679586027316885
LONESTAR,Gas,43,0.0,15.679586027316885
LONESTAR,Gas,44,0.0,15.679586027316885
LONESTAR,Gas,45,0.0,15.679586027316885
LONESTAR,Gas,46,0.0,15.679586027316885
LONESTAR,Gas,47,0.0,15.679586027316885
LONESTAR,Gas,48,0.0,15.679586027316885
DEWEYVILLE,Gas,25,0.0,22.586661403005873
DEWEYVILLE,Gas,26,0.0,22.586661403005873
DEWEYVILLE,Gas,27,0.0,22.586661403005873
DEWEYVILLE,Gas,28,0.0,22.586661403005873
DEWEYVILLE,Gas,29,0.0,22.586661403005873
DEWEYVILLE,Gas,30,0.0,22.586661403005873
DEWEYVILLE,Gas,31,0.0,22.586661403005873
DEWEYVILLE,Gas,32,0.0,22.586661403005873
DEWEYVILLE,Gas,33,0.0,22.586661403005873
DEWEYVILLE,Gas,34,0.0,22.586661403005873
DEWEYVILLE,Gas,35,0.0,22.586661403005873
DEWEYVILLE,Gas,36,0.0,22.586661403005873
DEWEYVILLE,Gas,37,0.0,22.586661403005873
DEWEYVILLE,Gas,38,0.0,22.586661403005873
DEWEYVILLE,Gas,39,0.0,22.586661403005873
DEWEYVILLE,Gas,40,0.0,22.586661403005873
DEWEYVILLE,Gas,41,0.0,22.586661403005873
DEWEYVILLE,Gas,42,0.0,22.586661403005873
DEWEYVILLE,Gas,43,0.0,22.586661403005873
DEWEYVILLE,Gas,44,0.0,22.586661403005873
DEWEYVILLE,Gas,45,0.0,22.586661403005873
DEWEYVILLE,Gas,46,0.0,22.586661403005873
DEWEYVILLE,Gas,47,0.0,22.586661403005873
DEWEYVILLE,Gas,48,0.0,22.586661403005873
LIBERAL,Gas,25,0.0,11.379395363946102
LIBERAL,Gas,26,0.0,11.379395363946102
LIBERAL,Gas,27,0.0,11.379395363946102
LIBERAL,Gas,28,0.0,11.379395363946102
LIBERAL,Gas,29,0.0,11.379395363946102
LIBERAL,Gas,30,0.0,11.379395363946102
LIBERAL,Gas,31,0.0,11.379395363946102
LIBERAL,Gas,32,0.0,11.379395363946102
LIBERAL,Gas,33,0.0,11.379395363946102
LIBERAL,Gas,34,0.0,11.379395363946102
LIBERAL,Gas,35,0.0,11.379395363946102
LIBERAL,Gas,36,0.0,11.379395363946102
LIBERAL,Gas,37,0.0,11.379395363946102
LIBERAL,Gas,38,0.0,11.379395363946102
LIBERAL,Gas,39,0.0,11.379395363946102
LIBERAL,Gas,40,0.0,11.379395363946102
LIBERAL,Gas,41,0.0,11.379395363946102
LIBERAL,Gas,42,0.0,11.379395363946102
LIBERAL,Gas,43,0.0,11.379395363946102
LIBERAL,Gas,44,0.0,11.379395363946102
LIBERAL,Gas,45,0.0,11.379395363946102
LIBERAL,Gas,46,0.0,11.379395363946102
LIBERAL,Gas,47,0.0,11.379395363946102
LIBERAL,Gas,48,0.0,11.379395363946102
ULYSSES,Gas,25,0.0,13.014019558170757
ULYSSES,Gas,26,0.0,13.014019558170757
ULYSSES,Gas,27,0.0,13.014019558170757
ULYSSES,Gas,28,0.0,13.014019558170757
ULYSSES,Gas,29,0.0,13.014019558170757
ULYSSES,Gas,30,0.0,13.014019558170757
ULYSSES,Gas,31,0.0,13.014019558170757
ULYSSES,Gas,32,0.0,13.014019558170757
ULYSSES,Gas,33,0.0,13.014019558170757
ULYSSES,Gas,34,0.0,13.014019558170757
ULYSSES,Gas,35,0.0,13.014019558170757
ULYSSES,Gas,36,0.0,13.014019558170757
ULYSSES,Gas,37,0.0,13.014019558170757
ULYSSES,Gas,38,0.0,13.014019558170757
ULYSSES,Gas,39,0.0,13.014019558170757
ULYSSES,Gas,40,0.0,13.014019558170757
ULYSSES,Gas,41,0.0,13.014019558170757
ULYSSES,Gas,42,0.0,13.014019558170757
ULYSSES,Gas,43,0.0,13.014019558170757
ULYSSES,Gas,44,0.0,13.014019558170757
ULYSSES,Gas,45,0.0,13.014019558170757
ULYSSES,Gas,46,0.0,13.014019558170757
ULYSSES,Gas,47,0.0,13.014019558170757
ULYSSES,Gas,48,0.0,13.014019558170757
LUBBOCK,Gas,25,0.0,8.564619064354849
LUBBOCK,Gas,26,0.0,8.564619064354849
LUBBOCK,Gas,27,0.0,8.564619064354849
LUBBOCK,Gas,28,0.0,8.564619064354849
LUBBOCK,Gas,29,0.0,8.564619064354849
LUBBOCK,Gas,30,0.0,8.564619064354849
LUBBOCK,Gas,31,0.0,8.564619064354849
LUBBOCK,Gas,32,0.0,8.564619064354849
LUBBOCK,Gas,33,0.0,8.564619064354849
LUBBOCK,Gas,34,0.0,8.564619064354849
LUBBOCK,Gas,35,0.0,8.564619064354849
LUBBOCK,Gas,36,0.0,8.564619064354849
LUBBOCK,Gas,37,0.0,8.564619064354849
LUBBOCK,Gas,38,0.0,8.564619064354849
LUBBOCK,Gas,39,0.0,8.564619064354849
LUBBOCK,Gas,40,0.0,8.564619064354849
LUBBOCK,Gas,41,0.0,8.564619064354849
LUBBOCK,Gas,42,0.0,8.564619064354849
LUBBOCK,Gas,43,0.0,8.564619064354849
LUBBOCK,Gas,44,0.0,8.564619064354849
LUBBOCK,Gas,45,0.0,8.564619064354849
LUBBOCK,Gas,46,0.0,8.564619064354849
LUBBOCK,Gas,47,0.0,8.564619064354849
LUBBOCK,Gas,48,0.0,8.564619064354849
DENVERCITY,Gas,25,0.0,8.750202667355905
DENVERCITY,Gas,26,0.0,8.750202667355905
DENVERCITY,Gas,27,0.0,8.750202667355905
DENVERCITY,Gas,28,0.0,8.750202667355905
DENVERCITY,Gas,29,0.0,8.750202667355905
DENVERCITY,Gas,30,0.0,8.750202667355905
DENVERCITY,Gas,31,0.0,8.750202667355905
DENVERCITY,Gas,32,0.0,8.750202667355905
DENVERCITY,Gas,33,0.0,8.750202667355905
DENVERCITY,Gas,34,0.0,8.750202667355905
DENVERCITY,Gas,35,0.0,8.750202667355905
DENVERCITY,Gas,36,0.0,8.750202667355905
DENVERCITY,Gas,37,0.0,8.750202667355905
DENVERCITY,Gas,38,0.0,8.750202667355905
DENVERCITY,Gas,39,0.0,8.750202667355905
DENVERCITY,Gas,40,0.0,8.750202667355905
DENVERCITY,Gas,41,0.0,8.750202667355905
DENVERCITY,Gas,42,0.0,8.750202667355905
DENVERCITY,Gas,43,0.0,8.750202667355905
DENVERCITY,Gas,44,0.0,8.750202667355905
DENVERCITY,Gas,45,0.0,8.750202667355905
DENVERCITY,Gas,46,0.0,8.750202667355905
DENVERCITY,Gas,47,0.0,8.750202667355905
DENVERCITY,Gas,48,0.0,8.750202667355905
ABERNATHY,Gas,25,0.0,15.315388418055615
ABERNATHY,Gas,26,0.0,15.315388418055615
ABERNATHY,Gas,27,0.0,15.315388418055615
ABERNATHY,Gas,28,0.0,15.315388418055615
ABERNATHY,Gas,29,0.0,15.315388418055615
ABERNATHY,Gas,30,0.0,15.315388418055615
ABERNATHY,Gas,31,0.0,15.315388418055615
ABERNATHY,Gas,32,0.0,15.315388418055615
ABERNATHY,Gas,33,0.0,15.315388418055615
ABERNATHY,Gas,34,0.0,15.315388418055615
ABERNATHY,Gas,35,0.0,15.315388418055615
ABERNATHY,Gas,36,0.0,15.315388418055615
ABERNATHY,Gas,37,0.0,15.315388418055615
ABERNATHY,Gas,38,0.0,15.315388418055615
ABERNATHY,Gas,39,0.0,15.315388418055615
ABERNATHY,Gas,40,0.0,15.315388418055615
ABERNATHY,Gas,41,0.0,15.315388418055615
ABERNATHY,Gas,42,0.0,15.315388418055615
ABERNATHY,Gas,43,0.0,15.315388418055615
ABERNATHY,Gas,44,0.0,15.315388418055615
ABERNATHY,Gas,45,0.0,15.315388418055615
ABERNATHY,Gas,46,0.0,15.315388418055615
ABERNATHY,Gas,47,0.0,15.315388418055615
ABERNATHY,Gas,48,0.0,15.315388418055615
HOBBS,Gas,25,0.0,17.178795730411355
HOBBS,Gas,26,0.0,17.178795730411355
HOBBS,Gas,27,0.00036407603816080266,17.178795730411355
HOBBS,Gas,28,0.0,17.178795730411355
HOBBS,Gas,29,0.0,17.178795730411355
HOBBS,Gas,30,0.0,17.178795730411355
HOBBS,Gas,31,0.0,17.178795730411355
HOBBS,Gas,32,0.0,17.178795730411355
HOBBS,Gas,33,0.0,17.178795730411355
HOBBS,Gas,34,0.0,17.178795730411355
HOBBS,Gas,35,0.0,17.178795730411355
HOBBS,Gas,36,0.0,17.178795730411355
HOBBS,Gas,37,0.0,17.178795730411355
HOBBS,Gas,38,0.07636831914635785,17.178795730411355
HOBBS,Gas,39,0.0,17.178795730411355
HOBBS,Gas,40,0.004204275563944648,17.178795730411355
HOBBS,Gas,41,0.0,17.178795730411355
HOBBS,Gas,42,0.0,17.178795730411355
HOBBS,Gas,43,0.0,17.178795730411355
HOBBS,Gas,44,0.0,17.178795730411355
HOBBS,Gas,45,0.0,17.178795730411355
HOBBS,Gas,46,0.0,17.178795730411355
HOBBS,Gas,47,0.0,17.178795730411355
HOBBS,Gas,48,0.0,17.178795730411355
BORGER,Gas,25,0.0,13.149435795342676
BORGER,Gas,26,0.0,13.149435795342676
BORGER,Gas,27,0.0,13.149435795342676
BORGER,Gas,28,0.0,13.149435795342676
BORGER,Gas,29,0.0,13.149435795342676
BORGER,Gas,30,0.0,13.149435795342676
BORGER,Gas,31,0.0,13.149435795342676
BORGER,Gas,32,0.0,13.149435795342676
BORGER,Gas,33,0.0,13.149435795342676
BORGER,Gas,34,0.0,13.149435795342676
BORGER,Gas,35,0.0,13.149435795342676
BORGER,Gas,36,0.0,13.149435795342676
BORGER,Gas,37,0.0,13.149435795342676
BORGER,Gas,38,0.0,13.149435795342676
BORGER,Gas,39,0.0,13.149435795342676
BORGER,Gas,40,0.0,13.149435795342676
BORGER,Gas,41,0.0,13.149435795342676
BORGER,Gas,42,0.0,13.149435795342676
BORGER,Gas,43,0.0,13.149435795342676
BORGER,Gas,44,0.0,13.149435795342676
BORGER,Gas,45,0.0,13.149435795342676
BORGER,Gas,46,0.0,13.149435795342676
BORGER,Gas,47,0.0,13.149435795342676
BORGER,Gas,48,0.0,13.149435795342676
LUBBOCK_289,Gas,25,0.0,15.649389452849919
LUBBOCK_289,Gas,26,0.0,15.649389452849919
LUBBOCK_289,Gas,27,0.0,15.649389452849919
LUBBOCK_289,Gas,28,0.0,15.649389452849919
LUBBOCK_289,Gas,29,0.0,15.649389452849919
LUBBOCK_289,Gas,30,0.0,15.649389452849919
LUBBOCK_289,Gas,31,0.0,15.649389452849919
LUBBOCK_289,Gas,32,0.0,15.649389452849919
LUBBOCK_289,Gas,33,0.0,15.649389452849919
LUBBOCK_289,Gas,34,0.0,15.649389452849919
LUBBOCK_289,Gas,35,0.0,15.649389452849919
LUBBOCK_289,Gas,36,0.0,15.649389452849919
LUBBOCK_289,Gas,37,0.0,15.649389452849919
LUBBOCK_289,Gas,38,0.0,15.649389452849919
LUBBOCK_289,Gas,39,0.0,15.649389452849919
LUBBOCK_289,Gas,40,0.0,15.649389452849919
LUBBOCK_289,Gas,41,0.0,15.649389452849919
LUBBOCK_289,Gas,42,0.0,15.649389452849919
LUBBOCK_289,Gas,43,0.0,15.649389452849919
LUBBOCK_289,Gas,44,0.0,15.649389452849919
LUBBOCK_289,Gas,45,0.0,15.649389452849919
LUBBOCK_289,Gas,46,0.0,15.649389452849919
LUBBOCK_289,Gas,47,0.0,15.649389452849919
LUBBOCK_289,Gas,48,0.0,15.649389452849919
DENVERCITY_290,Gas,25,0.0,20.241167450843268
DENVERCITY_290,Gas,26,0.0,20.241167450843268
DENVERCITY_290,Gas,27,0.0,20.241167450843268
DENVERCITY_290,Gas,28,0.0,20.241167450843268
DENVERCITY_290,Gas,29,0.0,20.241167450843268
DENVERCITY_290,Gas,30,0.0,20.241167450843268
DENVERCITY_290,Gas,31,0.0,20.241167450843268
DENVERCITY_290,Gas,32,0.0,20.241167450843268
DENVERCITY_290,Gas,33,0.0,20.241167450843268
DENVERCITY_290,Gas,34,0.0,20.241167450843268
DENVERCITY_290,Gas,35,0.0,20.241167450843268
DENVERCITY_290,Gas,36,0.0,20.241167450843268
DENVERCITY_290,Gas,37,0.0,20.241167450843268
DENVERCITY_290,Gas,38,0.0,20.241167450843268
DENVERCITY_290,Gas,39,0.0,20.241167450843268
DENVERCITY_290,Gas,40,0.0,20.241167450843268
DENVERCITY_290,Gas,41,0.0,20.241167450843268
DENVERCITY_290,Gas,42,0.0,20.241167450843268
DENVERCITY_290,Gas,43,0.0,20.241167450843268
DENVERCITY_290,Gas,44,0.0,20.241167450843268
DENVERCITY_290,Gas,45,0.0,20.241167450843268
DENVERCITY_290,Gas,46,0.0,20.241167450843268
DENVERCITY_290,Gas,47,0.0,20.241167450843268
DENVERCITY_290,Gas,48,0.0,20.241167450843268
HARRAH,Gas,25,0.0,20.137070911452874
HARRAH,Gas,26,0.0,20.137070911452874
HARRAH,Gas,27,0.0,20.137070911452874
HARRAH,Gas,28,0.0,20.137070911452874
HARRAH,Gas,29,0.0,20.137070911452874
HARRAH,Gas,30,0.0,20.137070911452874
HARRAH,Gas,31,0.0,20.137070911452874
HARRAH,Gas,32,0.0,20.137070911452874
HARRAH,Gas,33,0.0,20.137070911452874
HARRAH,Gas,34,0.0,20.137070911452874
HARRAH,Gas,35,0.0,20.137070911452874
HARRAH,Gas,36,0.0,20.137070911452874
HARRAH,Gas,37,0.0,20.137070911452874
HARRAH,Gas,38,0.0,20.137070911452874
HARRAH,Gas,39,0.0,20.137070911452874
HARRAH,Gas,40,0.0,20.137070911452874
HARRAH,Gas,41,0.0,20.137070911452874
HARRAH,Gas,42,0.0,20.137070911452874
HARRAH,Gas,43,0.0,20.137070911452874
HARRAH,Gas,44,0.0,20.137070911452874
HARRAH,Gas,45,0.0,20.137070911452874
HARRAH,Gas,46,0.0,20.137070911452874
HARRAH,Gas,47,0.0,20.137070911452874
HARRAH,Gas,48,0.0,20.137070911452874
STILLWATER,Gas,25,0.0,3.003933049972452
STILLWATER,Gas,26,0.0,3.003933049972452
STILLWATER,Gas,27,0.0,3.003933049972452
STILLWATER,Gas,28,0.0,3.003933049972452
STILLWATER,Gas,29,0.0,3.003933049972452
STILLWATER,Gas,30,0.0,3.003933049972452
STILLWATER,Gas,31,0.0,3.003933049972452
STILLWATER,Gas,32,0.0,3.003933049972452
STILLWATER,Gas,33,0.0,3.003933049972452
STILLWATER,Gas,34,0.0,3.003933049972452
STILLWATER,Gas,35,0.0,3.003933049972452
STILLWATER,Gas,36,0.0,3.003933049972452
STILLWATER,Gas,37,0.0,3.003933049972452
STILLWATER,Gas,38,0.0,3.003933049972452
STILLWATER,Gas,39,0.0,3.003933049972452
STILLWATER,Gas,40,0.0,3.003933049972452
STILLWATER,Gas,41,0.0,3.003933049972452
STILLWATER,Gas,42,0.0,3.003933049972452
STILLWATER,Gas,43,0.0,3.003933049972452
STILLWATER,Gas,44,0.0,3.003933049972452
STILLWATER,Gas,45,0.0,3.003933049972452
STILLWATER,Gas,46,0.0,3.003933049972452
STILLWATER,Gas,47,0.0,3.003933049972452
STILLWATER,Gas,48,0.0,3.003933049972452
PONCACITY,Gas,25,0.0,15.707597688374404
PONCACITY,Gas,26,0.0,15.707597688374404
PONCACITY,Gas,27,0.0,15.707597688374404
PONCACITY,Gas,28,0.0,15.707597688374404
PONCACITY,Gas,29,0.0,15.707597688374404
PONCACITY,Gas,30,0.0,15.707597688374404
PONCACITY,Gas,31,0.0,15.707597688374404
PONCACITY,Gas,32,0.0,15.707597688374404
PONCACITY,Gas,33,0.0,15.707597688374404
PONCACITY,Gas,34,0.0,15.707597688374404
PONCACITY,Gas,35,0.0,15.707597688374404
PONCACITY,Gas,36,0.0,15.707597688374404
PONCACITY,Gas,37,0.0,15.707597688374404
PONCACITY,Gas,38,0.0,15.707597688374404
PONCACITY,Gas,39,0.0,15.707597688374404
PONCACITY,Gas,40,0.0,15.707597688374404
PONCACITY,Gas,41,0.0,15.707597688374404
PONCACITY,Gas,42,0.0,15.707597688374404
PONCACITY,Gas,43,0.0,15.707597688374404
PONCACITY,Gas,44,0.0,15.707597688374404
PONCACITY,Gas,45,0.0,15.707597688374404
PONCACITY,Gas,46,0.0,15.707597688374404
PONCACITY,Gas,47,0.0,15.707597688374404
PONCACITY,Gas,48,0.0,15.707597688374404
EDMOND,Gas,25,0.0,7.4695700980226025
EDMOND,Gas,26,0.0,7.4695700980226025
EDMOND,Gas,27,0.0,7.4695700980226025
EDMOND,Gas,28,0.0,7.4695700980226025
EDMOND,Gas,29,0.0,7.4695700980226025
EDMOND,Gas,30,0.0,7.4695700980226025
EDMOND,Gas,31,0.0,7.4695700980226025
EDMOND,Gas,32,0.0,7.4695700980226025
EDMOND,Gas,33,0.0,7.4695700980226025
EDMOND,Gas,34,0.0,7.4695700980226025
EDMOND,Gas,35,0.0,7.4695700980226025
EDMOND,Gas,36,0.0,7.4695700980226025
EDMOND,Gas,37,0.0,7.4695700980226025
EDMOND,Gas,38,0.0,7.4695700980226025
EDMOND,Gas,39,0.0,7.4695700980226025
EDMOND,Gas,40,0.0,7.4695700980226025
EDMOND,Gas,41,0.0,7.4695700980226025
EDMOND,Gas,42,0.0,7.4695700980226025
EDMOND,Gas,43,0.0,7.4695700980226025
EDMOND,Gas,44,0.0,7.4695700980226025
EDMOND,Gas,45,0.0,7.4695700980226025
EDMOND,Gas,46,0.0,7.4695700980226025
EDMOND,Gas,47,0.0,7.4695700980226025
EDMOND,Gas,48,0.0,7.4695700980226025
MOORELAND,Gas,25,0.0,5.84554044975473
MOORELAND,Gas,26,0.0,5.84554044975473
MOORELAND,Gas,27,0.0,5.84554044975473
MOORELAND,Gas,28,0.0,5.84554044975473
MOORELAND,Gas,29,0.0,5.84554044975473
MOORELAND,Gas,30,0.0,5.84554044975473
MOORELAND,Gas,31,0.0,5.84554044975473
MOORELAND,Gas,32,0.0,5.84554044975473
MOORELAND,Gas,33,0.0,5.84554044975473
MOORELAND,Gas,34,0.0,5.84554044975473
MOORELAND,Gas,35,0.0,5.84554044975473
MOORELAND,Gas,36,0.0,5.84554044975473
MOORELAND,Gas,37,0.0,5.84554044975473
MOORELAND,Gas,38,0.0,5.84554044975473
MOORELAND,Gas,39,0.0,5.84554044975473
MOORELAND,Gas,40,0.0,5.84554044975473
MOORELAND,Gas,41,0.0,5.84554044975473
MOORELAND,Gas,42,0.0,5.84554044975473
MOORELAND,Gas,43,0.0,5.84554044975473
MOORELAND,Gas,44,0.0,5.84554044975473
MOORELAND,Gas,45,0.0,5.84554044975473
MOORELAND,Gas,46,0.0,5.84554044975473
MOORELAND,Gas,47,0.0,5.84554044975473
MOORELAND,Gas,48,0.0,5.84554044975473
LUTHER,Gas,25,0.0,22.446756771945257
LUTHER,Gas,26,0.0,22.446756771945257
LUTHER,Gas,27,0.0,22.446756771945257
LUTHER,Gas,28,0.0,22.446756771945257
LUTHER,Gas,29,0.0,22.446756771945257
LUTHER,Gas,30,0.0,22.446756771945257
LUTHER,Gas,31,0.0,22.446756771945257
LUTHER,Gas,32,0.0,22.446756771945257
LUTHER,Gas,33,0.0,22.446756771945257
LUTHER,Gas,34,0.0,22.446756771945257
LUTHER,Gas,35,0.0,22.446756771945257
LUTHER,Gas,36,0.0,22.446756771945257
LUTHER,Gas,37,0.0,22.446756771945257
LUTHER,Gas,38,0.0,22.446756771945257
LUTHER,Gas,39,0.0,22.446756771945257
LUTHER,Gas,40,0.0,22.446756771945257
LUTHER,Gas,41,0.0,22.446756771945257
LUTHER,Gas,42,0.0,22.446756771945257
LUTHER,Gas,43,0.0,22.446756771945257
LUTHER,Gas,44,0.0,22.446756771945257
LUTHER,Gas,45,0.0,22.446756771945257
LUTHER,Gas,46,0.0,22.446756771945257
LUTHER,Gas,47,0.0,22.446756771945257
LUTHER,Gas,48,0.0,22.446756771945257
AUGUSTA_291,Gas,25,0.0,14.837786305304494
AUGUSTA_291,Gas,26,0.0,14.837786305304494
AUGUSTA_291,Gas,27,0.0,14.837786305304494
AUGUSTA_291,Gas,28,0.0,14.837786305304494
AUGUSTA_291,Gas,29,0.0,14.837786305304494
AUGUSTA_291,Gas,30,0.0,14.837786305304494
AUGUSTA_291,Gas,31,0.0,14.837786305304494
AUGUSTA_291,Gas,32,0.0,14.837786305304494
AUGUSTA_291,Gas,33,0.0,14.837786305304494
AUGUSTA_291,Gas,34,0.0,14.837786305304494
AUGUSTA_291,Gas,35,0.0,14.837786305304494
AUGUSTA_291,Gas,36,0.0,14.837786305304494
AUGUSTA_291,Gas,37,0.0,14.837786305304494
AUGUSTA_291,Gas,38,0.0,14.837786305304494
AUGUSTA_291,Gas,39,0.0,14.837786305304494
AUGUSTA_291,Gas,40,0.0,14.837786305304494
AUGUSTA_291,Gas,41,0.0,14.837786305304494
AUGUSTA_291,Gas,42,0.0,14.837786305304494
AUGUSTA_291,Gas,43,0.0,14.837786305304494
AUGUSTA_291,Gas,44,0.0,14.837786305304494
AUGUSTA_291,Gas,45,0.0,14.837786305304494
AUGUSTA_291,Gas,46,0.0,14.837786305304494
AUGUSTA_291,Gas,47,0.0,14.837786305304494
AUGUSTA_291,Gas,48,0.0,14.837786305304494
WINFIELD_292,Gas,25,0.0,7.620894024730104
WINFIELD_292,Gas,26,0.0,7.620894024730104
WINFIELD_292,Gas,27,0.0,7.620894024730104
WINFIELD_292,Gas,28,0.0,7.620894024730104
WINFIELD_292,Gas,29,0.0,7.620894024730104
WINFIELD_292,Gas,30,0.0,7.620894024730104
WINFIELD_292,Gas,31,0.0,7.620894024730104
WINFIELD_292,Gas,32,0.0,7.620894024730104
WINFIELD_292,Gas,33,0.0,7.620894024730104
WINFIELD_292,Gas,34,0.0,7.620894024730104
WINFIELD_292,Gas,35,0.0,7.620894024730104
WINFIELD_292,Gas,36,0.0,7.620894024730104
WINFIELD_292,Gas,37,0.0,7.620894024730104
WINFIELD_292,Gas,38,0.0,7.620894024730104
WINFIELD_292,Gas,39,0.0,7.620894024730104
WINFIELD_292,Gas,40,0.0,7.620894024730104
WINFIELD_292,Gas,41,0.0,7.620894024730104
WINFIELD_292,Gas,42,0.0,7.620894024730104
WINFIELD_292,Gas,43,0.0,7.620894024730104
WINFIELD_292,Gas,44,0.0,7.620894024730104
WINFIELD_292,Gas,45,0.0,7.620894024730104
WINFIELD_292,Gas,46,0.0,7.620894024730104
WINFIELD_292,Gas,47,0.0,7.620894024730104
WINFIELD_292,Gas,48,0.0,7.620894024730104
WICHITA,Gas,25,0.0,17.2734377162098
WICHITA,Gas,26,0.0,17.2734377162098
WICHITA,Gas,27,0.0,17.2734377162098
WICHITA,Gas,28,0.0,17.2734377162098
WICHITA,Gas,29,0.0,17.2734377162098
WICHITA,Gas,30,0.0,17.2734377162098
WICHITA,Gas,31,0.0,17.2734377162098
WICHITA,Gas,32,0.0,17.2734377162098
WICHITA,Gas,33,0.0,17.2734377162098
WICHITA,Gas,34,0.0,17.2734377162098
WICHITA,Gas,35,0.0,17.2734377162098
