Name,Bus,Fuel,Max_Cap,Min_Cap,Heat_Rate
PHILADELPHIA_O_Pennsylvania_Eastern,11776,DFO (Distillate Fuel Oil),283.0,63.38000000000001,0.7561500000000001
PHILADELPHIA_NG_Pennsylvania_Eastern,11776,NG (Natural Gas),17.82,6.07,4.722233381856098
FAIRLESSHILLS_NG_Pennsylvania_Eastern,11776,NG (Natural Gas),1115.0,357.0,6.837593125800001
BENSALEM_O_Pennsylvania_Eastern,11776,DFO (Distillate Fuel Oil),546.42,158.39000000000001,2.6133333333333333
CHESTER_C_Pennsylvania_Eastern,11232,BIT (Bituminous Coal),67.0,12.82,8.676650367
CHESTER_O_Pennsylvania_Eastern,11232,DFO (Distillate Fuel Oil),55.800000000000004,20.57,0.5778333333333333
MARCUSHOOK_NG_Pennsylvania_Eastern_16,11232,NG (Natural Gas),50.5,15.84,4.866623292
WILMINGTON_NG_Delaware,11232,NG (Natural Gas),1890.7799999999997,483.84999999999997,5.866073946666667
PAULSBORO_NG_New_Jersey_17,13675,NG (Natural Gas),30.0,7.720000000000001,4.722233381856098
PAULSBORO_O_New_Jersey,13675,DFO (Distillate Fuel Oil),18.0,4.15,0.4721112440191388
CRUMLYNNE_NG_Pennsylvania_Eastern,13675,NG (Natural Gas),614.01,185.81,6.747358659
RAHWAY_NG_New_Jersey,10664,NG (Natural Gas),15.8,3.09,4.722233381856098
KENILWORTH_NG_New_Jersey,10664,NG (Natural Gas),28.8,5.74,4.722233381856098
NUTLEY_NG_New_Jersey,10664,NG (Natural Gas),10.6,3.05,4.722233381856098
LINDEN_NG_New_Jersey_18,10664,NG (Natural Gas),1196.1499999999999,302.03,5.740569317888888
BAYONNE_NG_New_Jersey,10643,NG (Natural Gas),703.58,227.83,5.096545247099999
KEARNY_NG_New_Jersey,10643,NG (Natural Gas),604.98,116.87,5.320220611500001
RIDGEFIELD_NG_New_Jersey,10643,NG (Natural Gas),1185.95,357.51000000000005,5.7890272555
ELMWOODPARK_NG_New_Jersey,10643,NG (Natural Gas),83.0,9.04,4.778218525
JERSEYCITY_C_New_Jersey,10643,BIT (Bituminous Coal),659.7,164.22,11.130731756117966
NEWARK_NG_New_Jersey,10643,NG (Natural Gas),10.5,3.5200000000000005,4.722233381856098
HANCOCKSBRIDGE_O_New_Jersey,16141,DFO (Distillate Fuel Oil),41.8,15.64,1.305
NEWCASTLE_NG_Delaware,16141,NG (Natural Gas),32.1,7.2700000000000005,2.8699898341249996
DOVER_NG_Delaware,16141,NG (Natural Gas),314.29999999999995,87.57000000000001,2.7989348764285715
SMYRNA_NG_Delaware,16141,NG (Natural Gas),96.0,28.47,4.8893706835
DELAWARECITY_NG_Delaware,16141,NG (Natural Gas),184.0,69.45,5.3221512885
PHILADELPHIA_O_Pennsylvania_Eastern_19,13841,DFO (Distillate Fuel Oil),39.8,6.0,0.488
POTTSTOWN_Nuc_Pennsylvania_Eastern,13841,NUC (Nuclear),2277.0,398.61,10.54
CRUMLYNNE_O_Pennsylvania_Eastern,13841,DFO (Distillate Fuel Oil),861.6,295.31,4.3485000000000005
PHILADELPHIA_NG_Pennsylvania_Eastern_20,13841,NG (Natural Gas),198.0,51.87,2.6079746852500003
POTTSTOWN_O_Pennsylvania_Eastern,13841,DFO (Distillate Fuel Oil),63.599999999999994,13.17,0.5556666666666666
BIRDSBORO_O_Pennsylvania_Eastern,13841,DFO (Distillate Fuel Oil),36.0,9.31,0.49949999999999994
GLENGARDNER_NG_New_Jersey,14048,NG (Natural Gas),163.7,53.78,4.051948710714286
BANGOR_NG_Pennsylvania_Eastern_21,14048,NG (Natural Gas),2352.6,462.47,8.9235473324
PORTLAND_C_Pennsylvania_Eastern,14048,BIT (Bituminous Coal),427.0,139.78,12.5789294
SAYREVILLE_NG_New_Jersey_22,11617,NG (Natural Gas),205.28,47.69,6.424442609
NEWARK_NG_New_Jersey_23,10642,NG (Natural Gas),734.19,237.65,5.178759448222222
MILFORD_NG_New_Jersey_24,13976,NG (Natural Gas),351.0,123.50999999999999,5.0713659576
NORTHAMPTON_C_Pennsylvania_Eastern,13976,BIT (Bituminous Coal),134.1,59.51,10.44121464
BETHLEHEM_NG_Pennsylvania_Eastern,13976,NG (Natural Gas),1300.02,414.71000000000004,6.8042624819999995
RIDGEFIELD_NG_New_Jersey_25,11913,NG (Natural Gas),233.47,61.04,7.190490892
LINDEN_NG_New_Jersey_26,11947,NG (Natural Gas),162.35,73.06,6.203998841
MOUNTHOLLYSPRINGS_O_Pennsylvania_Eastern,14033,DFO (Distillate Fuel Oil),59.010000000000005,16.25,0.3335
MIDDLETOWN_Nuc_Pennsylvania_Eastern,14033,NUC (Nuclear),980.8,390.59,10.61
HARRISBURG_O_Pennsylvania_Eastern,14033,DFO (Distillate Fuel Oil),64.0,17.91,0.2345
YORKHAVEN_C_Pennsylvania_Eastern,14033,BIT (Bituminous Coal),1616.1000000000001,444.91999999999996,7.623280423333333
CAMPHILL_O_Pennsylvania_Eastern,14033,DFO (Distillate Fuel Oil),37.0,13.68,0.57525
LEBANON_NG_Pennsylvania_Eastern,14033,NG (Natural Gas),777.5999999999999,291.65,7.373731555666666
HUNLOCKCREEK_NG_Pennsylvania_Eastern,13740,NG (Natural Gas),195.79,58.32000000000001,3.251115548833333
BERWICK_Nuc_Pennsylvania_Eastern,13740,NUC (Nuclear),2596.0,998.0699999999999,11.41
HAZLETON_NG_Pennsylvania_Eastern,13740,NG (Natural Gas),171.52,51.129999999999995,4.8748543305
KINGSTON_O_Pennsylvania_Eastern,13740,DFO (Distillate Fuel Oil),32.0,9.09,0.4721112440191388
ALLENTOWN_O_Pennsylvania_Eastern,13740,DFO (Distillate Fuel Oil),64.0,16.52,0.4721112440191388
MARIONHEIGHTS_C_Pennsylvania_Eastern,13740,BIT (Bituminous Coal),47.3,8.1,8.562309187
BUSHKILL_O_Pennsylvania_Eastern,13740,DFO (Distillate Fuel Oil),20.0,5.93,0.578
NESQUEHONING_C_Pennsylvania_Eastern,13740,BIT (Bituminous Coal),94.0,26.32,9.423268147
MCADOO_C_Pennsylvania_Eastern,13740,BIT (Bituminous Coal),59.0,28.06,8.744628607
POTTSVILLE_O_Pennsylvania_Eastern,13740,DFO (Distillate Fuel Oil),37.0,10.3,0.5245
HAZLETON_O_Pennsylvania_Eastern,13740,DFO (Distillate Fuel Oil),32.0,10.43,0.47650000000000003
FRACKVILLE_C_Pennsylvania_Eastern,13740,BIT (Bituminous Coal),136.4,40.35,4.362221544
SHENANDOAH_C_Pennsylvania_Eastern,13740,BIT (Bituminous Coal),99.2,29.36,9.518072289
TREMONT_C_Pennsylvania_Eastern,13740,BIT (Bituminous Coal),36.0,8.34,8.417448643
SNOWSHOE_C_Pennsylvania_Western,13740,BIT (Bituminous Coal),469.5,135.13,10.813495503333334
DELTA_NG_Pennsylvania_Eastern,13847,NG (Natural Gas),560.0,165.33,5.82793476
DELTA_Nuc_Pennsylvania_Eastern,13847,NUC (Nuclear),2621.8,1134.4,11.57
STEWARTSTOWN_O_Pennsylvania_Eastern,13847,DFO (Distillate Fuel Oil),54.0,18.3,0.8145
READING_NG_Pennsylvania_Eastern,13847,NG (Natural Gas),728.01,184.95,7.029415771333333
DAGSBORO_O_Delaware,13847,DFO (Distillate Fuel Oil),18.6,6.86,0.578
DAGSBORO_C_Delaware,13847,BIT (Bituminous Coal),445.5,117.65,19.98093163
VIENNA_O_Maryland,13847,DFO (Distillate Fuel Oil),180.6,42.42,2.44225
PERRYMAN_NG_Maryland,13847,NG (Natural Gas),192.0,35.94,6.359753204
EASTON_O_Maryland,13847,DFO (Distillate Fuel Oil),72.42,21.32,0.1739166666666667
RISINGSUN_NG_Maryland,13847,NG (Natural Gas),772.6,186.48,6.30024682375
CRISFIELD_O_Maryland,13847,DFO (Distillate Fuel Oil),15.3,5.289999999999999,0.012937500000000001
BERLIN_O_Maryland,13847,DFO (Distillate Fuel Oil),9.0,2.6900000000000004,0.0521
PERRYMAN_O_Maryland,13847,DFO (Distillate Fuel Oil),212.4,73.46,1.6130000000000002
CHERITON_O_Virginia_Tidewater,13847,DFO (Distillate Fuel Oil),12.0,2.99,0.055
PARKSLEY_O_Virginia_Tidewater,13847,DFO (Distillate Fuel Oil),12.0,4.32,0.3695
NEWCHURCH_O_Virginia_Tidewater,13847,DFO (Distillate Fuel Oil),402.47999999999996,124.69999999999999,1.9652500000000002
TASLEY_O_Virginia_Tidewater,13847,DFO (Distillate Fuel Oil),31.120000000000005,7.38,0.1685
WASHINGTONVILLE_C_Pennsylvania_Eastern,13775,BIT (Bituminous Coal),1775.1000000000001,553.88,11.130731756117966
SHAMOKINDAM_O_Pennsylvania_Eastern,13775,DFO (Distillate Fuel Oil),52.71,17.310000000000002,0.5245000000000001
LOCKHAVEN_O_Pennsylvania_Eastern,13775,DFO (Distillate Fuel Oil),18.5,5.91,0.547
GETTYSBURG_O_Pennsylvania_Eastern,12013,DFO (Distillate Fuel Oil),79.6,23.07,0.570875
GETTYSBURG_NG_Pennsylvania_Eastern,12013,NG (Natural Gas),898.0,289.42,6.9985270485
SPRINGGROVE_C_Pennsylvania_Eastern,12013,BIT (Bituminous Coal),70.4,23.619999999999997,11.130731756117966
YORK_NG_Pennsylvania_Eastern,12013,NG (Natural Gas),52.2,16.86,4.722233381856098
YORKHAVEN_O_Pennsylvania_Eastern,12013,DFO (Distillate Fuel Oil),8.100000000000001,2.84,0.08233333333333333
ORRTANNA_O_Pennsylvania_Eastern,12013,DFO (Distillate Fuel Oil),27.0,6.12,0.7235
CHAMBERSBURG_NG_Pennsylvania_Western,12013,NG (Natural Gas),38.199999999999996,11.89,2.302666540625
FAIRLESSHILLS_NG_Pennsylvania_Eastern_27,13905,NG (Natural Gas),223.0,49.57,6.877303844
NEWFLORENCE_C_Pennsylvania_Western,16022,BIT (Bituminous Coal),2457.0,719.74,31.900513879999995
EBENSBURG_C_Pennsylvania_Western,16022,BIT (Bituminous Coal),155.6,59.22,4.775059195
SNOWSHOE_C_Pennsylvania_Western_28,16022,BIT (Bituminous Coal),156.5,38.08,10.55102615
TYRONE_C_Pennsylvania_Western,16022,BIT (Bituminous Coal),27.48,9.1,11.130731756117966
COLVER_C_Pennsylvania_Western,16022,BIT (Bituminous Coal),118.0,44.42,9.598293637
MARION_NG_Pennsylvania_Western,16022,NG (Natural Gas),87.6,34.71,4.8809977495
GIBBONGLADE_NG_Pennsylvania_Western,35410,NG (Natural Gas),87.6,29.840000000000003,4.8054776415
MASONTOWN_NG_Pennsylvania_Western,35410,NG (Natural Gas),644.0999999999999,101.16999999999999,6.507672029666668
MAIDSVILLE_C_West_Virginia,35410,BIT (Bituminous Coal),1959.5,556.74,28.101004926666672
MORGANTOWN_C_West_Virginia,35410,BIT (Bituminous Coal),68.9,20.1,11.130731756117966
GRANTTOWN_C_West_Virginia,35410,BIT (Bituminous Coal),95.7,23.78,9.094170404
CUMBERLAND_C_Maryland,35467,BIT (Bituminous Coal),229.0,80.58,12.4950544
LUKE_C_Maryland,35467,BIT (Bituminous Coal),65.0,21.6,11.130731756117966
MOUNTSTORM_O_West_Virginia,35467,DFO (Distillate Fuel Oil),18.5,6.03,0.551
MOUNTSTORM_C_West_Virginia,35467,BIT (Bituminous Coal),1662.3899999999999,629.77,26.529591886666665
SPRINGDALE_NG_Pennsylvania_Western,15956,NG (Natural Gas),643.59,171.15,5.753388451
SHELOCTA_C_Pennsylvania_Western,15956,BIT (Bituminous Coal),1872.0,820.73,11.130731756117966
CHESWICK_C_Pennsylvania_Western,15956,BIT (Bituminous Coal),637.0,74.44,24.10837711
SHELOCTA_O_Pennsylvania_Western,15956,DFO (Distillate Fuel Oil),30.0,9.49,0.05609090909090909
SHELOCTA_NG_Pennsylvania_Western,15956,NG (Natural Gas),688.0,208.25,6.2109217215
HOMERCITY_C_Pennsylvania_Western,16031,BIT (Bituminous Coal),2012.0099999999998,529.11,27.794827643333335
WILMINGTON_O_Delaware,16156,DFO (Distillate Fuel Oil),103.0,34.66,0.6199000000000001
DICKERSON_NG_Maryland,18825,NG (Natural Gas),326.0,76.28,6.093924727499999
DICKERSON_O_Maryland,18825,DFO (Distillate Fuel Oil),19.0,8.69,0.6405
DICKERSON_C_Maryland,18825,BIT (Bituminous Coal),588.0,175.79,12.014471963333335
DUMFRIES_O_Virginia_Tidewater,18825,DFO (Distillate Fuel Oil),978.0,336.84,4.944166666666667
REMINGTON_NG_Virginia_Tidewater,18825,NG (Natural Gas),705.48,265.63,6.4628514845
BALTIMORE_NG_Maryland,16421,NG (Natural Gas),242.49000000000004,49.99,3.9979459484000004
MIDDLERIVER_C_Maryland,16421,BIT (Bituminous Coal),399.8,154.82999999999998,11.778191379999999
CURTISBAY_O_Maryland,16421,DFO (Distillate Fuel Oil),215.35,29.71,5.1985
BALTIMORE_O_Maryland,16421,DFO (Distillate Fuel Oil),82.8,31.439999999999998,0.649875
DUNDALK_NG_Maryland,16421,NG (Natural Gas),74.3,9.2,2.491536899
DUNDALK_O_Maryland,16421,DFO (Distillate Fuel Oil),50.0,16.56,0.7484999999999999
CURTISBAY_C_Maryland,16421,BIT (Bituminous Coal),495.0,108.68,12.84457735
MIDDLERIVER_O_Maryland,16421,DFO (Distillate Fuel Oil),16.0,1.95,0.3785
LUSBY_Nuc_Maryland,17454,NUC (Nuclear),1828.7,535.6800000000001,10.245000000000001
BRANDYWINE_NG_Maryland,17454,NG (Natural Gas),288.81,79.44,5.366272649999999
LUSBY_NG_Maryland,17454,NG (Natural Gas),91.61999999999999,19.189999999999998,3.1050054113333334
AQUASCO_C_Maryland,17454,BIT (Bituminous Coal),728.0,186.75,17.92816361
AQUASCO_O_Maryland,17454,DFO (Distillate Fuel Oil),1918.9799999999998,479.08000000000004,8.792166666666668
KINGGEORGE_C_Virginia_Tidewater,17454,BIT (Bituminous Coal),258.3,117.51,11.130731756117966
SILVERSPRING_NG_Maryland,16768,NG (Natural Gas),5.7,1.56,4.597862767
SILVERSPRING_O_Maryland,16768,DFO (Distillate Fuel Oil),6.8999999999999995,1.93,0.024999999999999998
COLLEGEPARK_NG_Maryland,16768,NG (Natural Gas),29.1,7.5,2.31598241775
INDIANHEAD_C_Maryland,18762,BIT (Bituminous Coal),12.4,3.1100000000000003,11.130731756117966
NEWBURG_O_Maryland,18762,DFO (Distillate Fuel Oil),295.97999999999996,92.48,1.4490833333333333
SILVERSPRING_NG_Maryland_29,17054,NG (Natural Gas),41.71000000000001,11.190000000000001,1.7275765346249998
CURTISBAY_NG_Maryland,17413,NG (Natural Gas),132.8,19.52,5.705149781
CURTISBAY_O_Maryland_30,17413,DFO (Distillate Fuel Oil),215.35,29.9,5.204
CURTISBAY_C_Maryland_31,17413,BIT (Bituminous Coal),1370.0,562.6099999999999,11.130731756117966
NEWBURG_C_Maryland,17461,BIT (Bituminous Coal),1252.0,349.21000000000004,26.830000740000003
GLENARM_NG_Maryland,16528,NG (Natural Gas),144.0,40.67,3.9197174283333336
SCOTTSVILLE_NG_Virginia_Mountains,21298,NG (Natural Gas),946.12,311.29,7.12913693425
CLARKSVILLE_C_Virginia_Mountains,21298,BIT (Bituminous Coal),139.8,31.66,8.8301955605
NEWCANTON_NG_Virginia_Mountains,21298,NG (Natural Gas),558.99,122.37,6.361647334
CLOVER_C_Virginia_Mountains,21298,BIT (Bituminous Coal),848.0,286.02,22.100192085
ROXBORO_C_North_Carolina,21298,BIT (Bituminous Coal),3294.0,1137.8600000000001,22.413313461999998
SALEM_O_Virginia_Mountains,17846,DFO (Distillate Fuel Oil),5.1,0.8099999999999999,0.042166666666666665
EDEN_NG_North_Carolina,17846,NG (Natural Gas),691.11,224.15999999999997,7.0126887726666665
OAKWOOD_NG_Virginia_Mountains,18262,NG (Natural Gas),88.0,36.980000000000004,4.893022933
CLEVELAND_C_Virginia_Mountains,18262,BIT (Bituminous Coal),712.5,287.62,13.724316289999999
GLENLYN_C_Virginia_Mountains,18262,BIT (Bituminous Coal),337.5,143.07,5.803602965
SAINTPAUL_C_Virginia_Mountains,18262,BIT (Bituminous Coal),668.0,177.63,11.130731756117966
BRISTOL_NG_Virginia_Mountains,17728,NG (Natural Gas),285.0,86.71000000000001,4.9713938768000006
ROGERSVILLE_NG_Tennessee,17728,NG (Natural Gas),249.22,70.73,6.892703863
KINGSPORT_C_Tennessee,17728,BIT (Bituminous Coal),176.28,54.89,6.9353538495
HARRISONBURG_O_Virginia_Mountains,18402,DFO (Distillate Fuel Oil),4.0,1.81,0.4721112440191388
ELKTON_NG_Virginia_Mountains,18402,NG (Natural Gas),7.6,2.42,4.722233381856098
HARRISONBURG_NG_Virginia_Mountains,18402,NG (Natural Gas),2.5,0.52,4.722233381856098
NARROWS_C_Virginia_Mountains,18402,BIT (Bituminous Coal),27.2,8.56,8.08062282225
RADFORD_C_Virginia_Mountains,18402,BIT (Bituminous Coal),24.0,6.909999999999999,4.03293712275
COVINGTON_O_Virginia_Mountains,18402,DFO (Distillate Fuel Oil),82.8,18.47,0.5526249999999999
COVINGTON_C_Virginia_Mountains,18402,BIT (Bituminous Coal),44.5,14.34,4.103234237
BREMOBLUFF_NG_Virginia_Mountains,19493,NG (Natural Gas),254.2,74.16,5.736844974
GORDONSVILLE_NG_Virginia_Mountains,19493,NG (Natural Gas),509.09999999999997,156.60999999999999,5.366985700599999
MINERAL_Nuc_Virginia_Tidewater,19493,NUC (Nuclear),1959.4,785.5,10.605
WOODFORD_NG_Virginia_Tidewater,19493,NG (Natural Gas),892.5,267.08,6.3651325018
ELKTON_O_Virginia_Mountains,19250,DFO (Distillate Fuel Oil),0.9,0.2,0.024
HARRISONBURG_O_Virginia_Mountains_32,19250,DFO (Distillate Fuel Oil),40.489999999999995,8.97,0.07
GORDONSVILLE_NG_Virginia_Mountains_33,19250,NG (Natural Gas),300.4,61.79,5.099215383
CULPEPER_O_Virginia_Tidewater,19250,DFO (Distillate Fuel Oil),6.9,2.07,0.025625000000000002
MANASSAS_O_Virginia_Tidewater,19250,DFO (Distillate Fuel Oil),59.24000000000001,17.209999999999997,0.040293103448275865
REMINGTON_NG_Virginia_Tidewater_34,19250,NG (Natural Gas),513.3,150.1,6.218798554333333
GAINESVILLE_O_Virginia_Tidewater,19250,DFO (Distillate Fuel Oil),1.8,0.59,0.0535
HIGHPOINT_O_North_Carolina,20151,DFO (Distillate Fuel Oil),16.400000000000002,3.64,0.0054
LEXINGTON_O_North_Carolina,20151,DFO (Distillate Fuel Oil),8.4,2.5300000000000002,0.012166666666666668
FRONTROYAL_NG_Virginia_Mountains,18497,NG (Natural Gas),1472.2,593.71,8.645686950999998
ASHLAND_NG_Virginia_Tidewater,18700,NG (Natural Gas),938.9800000000001,284.83,5.740228494142857
AMELIACOURTHOUSE_O_Virginia_Tidewater,18700,DFO (Distillate Fuel Oil),4.0,1.2,0.116
CHESTER_NG_Virginia_Tidewater,18700,NG (Natural Gas),446.6,139.01,5.496303735500001
ROCKVILLE_O_Virginia_Tidewater,18700,DFO (Distillate Fuel Oil),10.8,4.13,0.056666666666666664
WARSAW_O_Virginia_Tidewater,18700,DFO (Distillate Fuel Oil),82.8,18.87,0.555625
GLENALLEN_NG_Virginia_Tidewater,18700,NG (Natural Gas),330.0,85.25999999999999,5.436994582333334
SURRY_NG_Virginia_Tidewater,18700,NG (Natural Gas),368.4,76.78,5.182133499999999
RICHMOND_C_Virginia_Tidewater,18700,BIT (Bituminous Coal),229.6,65.33,6.47309261025
HOPEWELL_C_Virginia_Tidewater,19422,BIT (Bituminous Coal),114.8,44.92,8.6610850185
CHESTER_C_Virginia_Tidewater,19422,BIT (Bituminous Coal),1352.92,499.22999999999996,11.130731756117966
CHESTER_NG_Virginia_Tidewater_35,19422,NG (Natural Gas),13.0,5.45,4.722233381856098
HOPEWELL_NG_Virginia_Tidewater,19422,NG (Natural Gas),303.0,61.37,5.349479319666667
CHESAPEAKE_O_Virginia_Tidewater,19360,DFO (Distillate Fuel Oil),67.4,18.52,0.47575
CHESAPEAKE_NG_Virginia_Tidewater,19360,NG (Natural Gas),388.79999999999995,88.66999999999999,5.607096142
CHESAPEAKE_C_Virginia_Tidewater,19360,BIT (Bituminous Coal),649.48,175.45999999999998,10.7111798425
DUMFRIES_NG_Virginia_Tidewater,19447,NG (Natural Gas),965.8900000000001,246.59,6.414295435
COURTLAND_O_Virginia_Tidewater,19366,DFO (Distillate Fuel Oil),4.0,1.67,0.13
FRANKLIN_O_Virginia_Tidewater,19366,DFO (Distillate Fuel Oil),6.4,2.2600000000000002,0.4721112440191388
PETERSBURG_O_Virginia_Tidewater,19366,DFO (Distillate Fuel Oil),10.2,3.8400000000000003,0.4721112440191388
FRANKLIN_NG_Virginia_Tidewater,19366,NG (Natural Gas),46.4,16.12,4.897212053
WELDON_C_North_Carolina,19366,BIT (Bituminous Coal),240.10000000000002,75.67,10.126756011000001
SURRY_NG_Virginia_Tidewater_36,19143,NG (Natural Gas),367.6,90.63,5.242567462749999
YORKTOWN_C_Virginia_Tidewater,19143,BIT (Bituminous Coal),375.0,88.09,5.56428001
SURRY_Nuc_Virginia_Tidewater,19583,NUC (Nuclear),1695.0,467.27,10.05
YORKTOWN_O_Virginia_Tidewater,19583,DFO (Distillate Fuel Oil),882.0,422.95,30.3285
SURRY_O_Virginia_Tidewater,19583,DFO (Distillate Fuel Oil),40.1,11.41,0.5722499999999999
PORTSMOUTH_C_Virginia_Tidewater,19339,BIT (Bituminous Coal),114.8,21.189999999999998,8.588738509999999
GOLDSBORO_NG_North_Carolina,21623,NG (Natural Gas),1749.0,515.64,6.754807806500001
ROANOKERAPIDS_NG_North_Carolina,21623,NG (Natural Gas),180.0,66.76,5.012677197333333
BATTLEBORO_C_North_Carolina,21623,BIT (Bituminous Coal),114.8,37.94,8.7725487095
BUXTON_O_North_Carolina,21623,DFO (Distillate Fuel Oil),18.0,4.540000000000001,0.08275
WILMINGTON_O_North_Carolina,21623,DFO (Distillate Fuel Oil),91.28999999999999,29.73,0.9061666666666666
WILMINGTON_NG_North_Carolina,21623,NG (Natural Gas),729.99,158.71999999999997,6.851445520666666
SOUTHPORT_Nuc_North_Carolina,21623,NUC (Nuclear),2003.2,780.0899999999999,10.645
SOUTHPORT_NG_North_Carolina,21623,NG (Natural Gas),52.5,14.68,3.1091759393333334
GEORGETOWN_C_South_Carolina,21623,BIT (Bituminous Coal),1260.0,438.34000000000003,16.2176691
TARHEEL_O_North_Carolina,20577,DFO (Distillate Fuel Oil),28.5,7.379999999999999,0.13191666666666665
LUMBERTON_C_North_Carolina,20577,BIT (Bituminous Coal),34.7,9.05,11.130731756117966
FAYETTEVILLE_NG_North_Carolina,20577,NG (Natural Gas),303.42,110.4,4.827619725750001
LUMBERTON_O_North_Carolina,20577,DFO (Distillate Fuel Oil),176.6,41.36,1.1931250000000002
ELIZABETHTOWN_C_North_Carolina,20577,BIT (Bituminous Coal),34.7,12.29,8.351851852
NEWLONDON_O_North_Carolina,20131,DFO (Distillate Fuel Oil),5.4,1.6700000000000002,0.4721112440191388
HARTSVILLE_C_South_Carolina,23417,BIT (Bituminous Coal),28.0,7.59,11.130731756117966
HARTSVILLE_NG_South_Carolina,23417,NG (Natural Gas),585.7,162.57,4.535593384714286
HARTSVILLE_Nuc_South_Carolina,23417,NUC (Nuclear),768.6,199.18,9.84
HARTSVILLE_O_South_Carolina,23417,DFO (Distillate Fuel Oil),462.6,118.22000000000001,2.133166666666667
HAMLET_NG_North_Carolina,20950,NG (Natural Gas),343.8,96.63000000000001,4.952113139166666
LILESVILLE_O_North_Carolina,20950,DFO (Distillate Fuel Oil),35.0,6.869999999999999,0.45299999999999996
WILSON_O_North_Carolina,21098,DFO (Distillate Fuel Oil),7.2,1.9300000000000002,0.4721112440191388
KINSTON_O_North_Carolina,21098,DFO (Distillate Fuel Oil),11.599999999999998,3.14,0.0425
SALISBURY_NG_North_Carolina,21253,NG (Natural Gas),994.0600000000002,357.41,6.5904998808
HUNTERSVILLE_Nuc_North_Carolina,21253,NUC (Nuclear),2440.6,595.91,10.885
NEWHILL_Nuc_North_Carolina,20010,NUC (Nuclear),950.9,137.03,10.07
LILESVILLE_NG_North_Carolina,20010,NG (Natural Gas),343.8,128.19,4.981855472333334
HAMLET_NG_North_Carolina_37,20010,NG (Natural Gas),1239.3,383.10999999999996,6.744193209666666
LILESVILLE_O_North_Carolina_38,20010,DFO (Distillate Fuel Oil),35.0,9.879999999999999,0.49824999999999997
MONROE_NG_North_Carolina,20697,NG (Natural Gas),30.0,9.21,4.655189183999999
HUNTERSVILLE_O_North_Carolina,19854,DFO (Distillate Fuel Oil),14.200000000000003,4.3100000000000005,0.0285
CARLISLE_O_South_Carolina,19854,DFO (Distillate Fuel Oil),5.8,2.35,0.09325
REIDSVILLE_NG_North_Carolina,21537,NG (Natural Gas),977.5,233.32,6.4504640166
WALNUTCOVE_C_North_Carolina,21537,BIT (Bituminous Coal),2160.2,976.28,11.130731756117966
SALISBURY_NG_North_Carolina_39,21482,NG (Natural Gas),889.04,159.01999999999998,6.781427345
TERRELL_C_North_Carolina,21529,BIT (Bituminous Coal),1996.0,697.49,23.15322005
MORGANTON_O_Western_North_Carolina,22841,DFO (Distillate Fuel Oil),11.3,3.1299999999999994,0.038714285714285715
SHELBY_O_Western_North_Carolina,22841,DFO (Distillate Fuel Oil),7.0,2.65,0.03666666666666667
ARDEN_C_Western_North_Carolina,22841,BIT (Bituminous Coal),413.6,123.38,5.82879266
LINCOLNTON_O_Western_North_Carolina,22841,DFO (Distillate Fuel Oil),5.4,1.31,0.048999999999999995
DALLAS_O_Western_North_Carolina,22841,DFO (Distillate Fuel Oil),16.92,5.43,0.04427777777777778
GASTONIA_O_Western_North_Carolina,22841,DFO (Distillate Fuel Oil),7.2,2.1399999999999997,0.052000000000000005
KINGSMOUNTAIN_NG_Western_North_Carolina,22841,NG (Natural Gas),736.0,205.17000000000002,6.417967387999999
GREENVILLE_NG_South_Carolina,22841,NG (Natural Gas),3.3000000000000003,1.0,4.722233381856098
GREENVILLE_O_South_Carolina,22841,DFO (Distillate Fuel Oil),4.12,1.17,0.029375
ABBEVILLE_O_South_Carolina,22841,DFO (Distillate Fuel Oil),2.9,0.46,0.4721112440191388
WILLIAMSTON_NG_South_Carolina,22841,NG (Natural Gas),283.0,81.72,5.4385939436666675
ROCKHILL_O_South_Carolina,22841,DFO (Distillate Fuel Oil),2.9,0.42,0.4721112440191388
STARR_NG_South_Carolina,22841,NG (Natural Gas),1101.99,357.65,5.77811010075
IVA_O_South_Carolina,22841,DFO (Distillate Fuel Oil),1.3,0.47,0.04
WESTMINSTER_O_South_Carolina,22841,DFO (Distillate Fuel Oil),2.9,0.76,0.4721112440191388
SIMPSONVILLE_O_South_Carolina,22841,DFO (Distillate Fuel Oil),10.0,2.0500000000000003,0.4721112440191388
BLACKSBURG_NG_South_Carolina,22841,NG (Natural Gas),799.2,276.56,5.8255268075
GAFFNEY_NG_South_Carolina,22841,NG (Natural Gas),1086.1999999999998,260.62999999999994,6.157329925857143
CHESNEE_O_South_Carolina,22841,DFO (Distillate Fuel Oil),3.3,1.29,0.0275
CLEMSON_NG_South_Carolina,22841,NG (Natural Gas),10.0,2.94,4.5956606005000005
PACOLET_O_South_Carolina,22841,DFO (Distillate Fuel Oil),5.4,2.0,0.4721112440191388
YORK_O_South_Carolina,22841,DFO (Distillate Fuel Oil),2.9,1.0,0.088
HARTWELL_NG_Georgia_North,22841,NG (Natural Gas),360.0,69.52000000000001,6.0869589765
SANDERSVILLE_NG_Georgia_South,22841,NG (Natural Gas),795.6,298.35999999999996,6.8633734012500005
WARTHEN_NG_Georgia_South,22841,NG (Natural Gas),691.98,133.45999999999998,5.480890807166666
